hour,bus_id,demandP,demandQ
1,1,218.38749667800002,21.838749667800002
2,1,209.94474186600002,20.9944741866
3,1,204.81541457100002,20.481541457100004
4,1,201.26615591400002,20.126615591400004
5,1,200.56259301300003,20.056259301300003
6,1,202.30381293000002,20.230381293000004
7,1,203.96642246700003,20.396642246700004
8,1,201.59631951000003,20.159631951000005
9,1,196.639935051,19.663993505100002
10,1,194.27769313200002,19.427769313200002
11,1,197.866256979,19.786625697900003
12,1,197.77192452300002,19.777192452300003
13,1,198.49120950000002,19.849120950000003
14,1,202.58681029800002,20.2586810298
15,1,208.00306548000003,20.800306548000005
16,1,215.31383082000002,21.531383082000005
17,1,228.18235002600002,22.818235002600005
18,1,239.52189734100003,23.952189734100003
19,1,247.099937973,24.7099937973
20,1,252.17816852100003,25.217816852100004
21,1,249.39536106900002,24.939536106900004
22,1,243.043642365,24.304364236500003
23,1,233.897324652,23.3897324652
24,1,226.75557162900003,22.675557162900006
1,2,193.644737962,19.364473796200002
2,2,186.158526214,18.615852621400002
3,2,181.61033890899998,18.161033890899997
4,2,178.463202406,17.8463202406
5,2,177.839351427,17.7839351427
6,2,179.38329546999998,17.938329547
7,2,180.857535493,18.0857535493
8,2,178.75595929,17.875595929
9,2,174.361120829,17.4361120829
10,2,172.266515028,17.2266515028
11,2,175.44850354099998,17.5448503541
12,2,175.364858717,17.536485871700002
13,2,176.0026505,17.60026505
14,2,179.634229942,17.9634229942
15,2,184.43683692,18.443683692
16,2,190.91931078,19.091931077999998
17,2,202.32985885399998,20.232985885399998
18,2,212.384663739,21.2384663739
19,2,219.10413126699999,21.9104131267
20,2,223.60701095899998,22.360701095899998
21,2,221.139488651,22.1139488651
22,2,215.507403835,21.5507403835
23,2,207.39734110799998,20.7397341108
24,2,201.06473089099998,20.1064730891
1,3,247.605607808,24.760560780800002
2,3,238.03329497599998,23.8033294976
3,3,232.217713856,23.2217713856
4,3,228.193599104,22.8193599104
5,3,227.395906368,22.739590636800003
6,3,229.37008448,22.937008448
7,3,231.255134912,23.1255134912
8,3,228.56793536,22.856793536
9,3,222.948435136,22.2948435136
10,3,220.270148352,22.027014835200003
11,3,224.338826944,22.4338826944
12,3,224.23187372799998,22.4231873728
13,3,225.047392,22.504739200000003
14,3,229.69094412799998,22.9690944128
15,3,235.83184128,23.583184128
16,3,244.12071552,24.412071552
17,3,258.710916736,25.871091673600002
18,3,271.567584576,27.156758457600002
19,3,280.15949292799996,28.0159492928
20,3,285.917141056,28.5917141056
21,3,282.762021184,28.2762021184
22,3,275.56050464,27.556050464
23,3,265.19049907199997,26.5190499072
24,3,257.093249344,25.7093249344
1,4,146.133838448,14.613383844800001
2,4,140.484375056,14.0484375056
3,4,137.052089336,13.7052089336
4,4,134.677105424,13.467710542399999
5,4,134.206316808,13.4206316808
6,4,135.37145288,13.537145288
7,4,136.483986872,13.6483986872
8,4,134.89803415999998,13.489803415999999
9,4,131.581473016,13.1581473016
10,4,130.000780512,13.000078051200001
11,4,132.402065464,13.240206546400001
12,4,132.338942968,13.2338942968
13,4,132.82025199999998,13.2820252
14,4,135.56082036799998,13.5560820368
15,4,139.18510368,13.918510368
16,4,144.07709712,14.407709711999999
17,4,152.68805761599998,15.2688057616
18,4,160.275907656,16.0275907656
19,4,165.346748168,16.534674816800003
20,4,168.744842536,16.8744842536
