hour,bus_id,demandP,demandQ
1,1,239.72235381000002,23.972235381000004
2,1,230.97301851600002,23.097301851600005
3,1,226.14241066500003,22.614241066500004
4,1,225.48994451100003,22.548994451100004
5,1,228.068364975,22.8068364975
6,1,234.23927980500002,23.423927980500004
7,1,246.081933552,24.6081933552
8,1,264.968077347,26.496807734700003
9,1,289.71462497100003,28.971462497100006
10,1,297.04897342500004,29.704897342500004
11,1,294.847882785,29.484788278500005
12,1,290.115537909,29.011553790900003
13,1,279.086501595,27.908650159500002
14,1,287.77294858500005,28.777294858500007
15,1,290.26882815000005,29.026882815000008
16,1,291.373303989,29.137330398900005
17,1,292.73719408200003,29.273719408200005
18,1,291.070654026,29.1070654026
19,1,290.06444116200004,29.006444116200004
20,1,285.53255275500004,28.553255275500007
21,1,275.83989290100004,27.583989290100007
22,1,266.897962176,26.689796217600005
23,1,261.599622564,26.159962256400004
24,1,259.33171310100005,25.933171310100008
1,2,212.56240899,21.256240899
2,2,204.804351564,20.480435156400002
3,2,200.521039535,20.0521039535
4,2,199.94249616899998,19.9942496169
5,2,202.228788025,20.222878802500002
6,2,207.700553595,20.770055359500002
7,2,218.20146420799998,21.8201464208
8,2,234.94785501299998,23.4947855013
9,2,256.890680509,25.6890680509
10,2,263.394065575,26.339406557500002
11,2,261.442353015,26.1442353015
12,2,257.246171011,25.7246171011
13,2,247.466697005,24.7466697005
14,2,255.16899121499998,25.5168991215
15,2,257.38209385,25.738209385
16,2,258.361435331,25.8361435331
17,2,259.570800078,25.957080007800002
18,2,258.093074854,25.8093074854
19,2,257.20086339799997,25.720086339799998
20,2,253.182426645,25.3182426645
21,2,244.587920979,24.4587920979
22,2,236.659088704,23.665908870400003
23,2,231.961037756,23.1961037756
24,2,229.950076779,22.995007677900002
1,3,271.79486016,27.179486016
2,3,261.874949376,26.187494937600004
3,3,256.39805344,25.639805344000003
4,3,255.658293696,25.5658293696
5,3,258.58168159999997,25.858168159999998
6,3,265.57820448,26.557820448
7,3,279.005289472,27.9005289472
8,3,300.41821459199997,30.041821459199998
9,3,328.475608256,32.8475608256
10,3,336.79122079999996,33.67912208
11,3,334.29564576,33.429564576000004
12,3,328.930159424,32.893015942400005
13,3,316.42554592,31.642554592
14,3,326.27415456,32.627415456
15,3,329.1039584,32.91039584
16,3,330.35620230399996,33.0356202304
17,3,331.902567552,33.190256755200004
18,3,330.013060736,33.0013060736
19,3,328.872226432,32.8872226432
20,3,323.73401567999997,32.373401568
21,3,312.744572736,31.274457273600003
22,3,302.606299136,30.260629913600003
23,3,296.599093504,29.6599093504
24,3,294.027759936,29.402775993600002
1,4,160.41004296,16.041004296
2,4,154.55543145599998,15.455543145599998
3,4,151.32303364,15.132303364000002
4,4,150.886436376,15.0886436376
5,4,152.6117846,15.26117846
6,4,156.74104788,15.674104788000001
7,4,164.66555123199998,16.4665551232
8,4,177.303200952,17.7303200952
9,4,193.86233573599998,19.3862335736
10,4,198.7701098,19.87701098
11,4,197.29725155999998,19.729725156
12,4,194.130606344,19.4130606344
13,4,186.75053452,18.675053452
14,4,192.56306436,19.256306436000003
15,4,194.23318039999998,19.423318039999998
16,4,194.972239624,19.4972239624
17,4,195.884885712,19.588488571200003
18,4,194.769721616,19.476972161600003
19,4,194.09641499199998,19.4096414992
20,4,191.06390507999998,19.106390508
21,4,184.578068616,18.4578068616
22,4,178.594582016,17.859458201600003
23,4,175.049201824,17.5049201824
24,4,173.531631816,17.3531631816
1,5,102.49625658,10.249625658
2,5,98.75537008799999,9.8755370088
3,5,96.68998397,9.668998397000001
4,5,96.411013998,9.6411013998
5,5,97.51344954999999,9.751344955
6,5,100.15190049,10.015190049000001
7,5,105.215373536,10.521537353600001
8,5,113.290377846,11.3290377846
9,5,123.87107027799999,12.387107027799999
10,5,127.00696165,12.700696165
11,5,126.06585813,12.606585813
12,5,124.042485562,12.4042485562
13,5,119.32688471,11.932688471
14,5,123.04088252999999,12.304088253
15,5,124.1080267,12.41080267
16,5,124.58025900199999,12.4580259002
17,5,125.163407076,12.516340707600001
18,5,124.450857268,12.4450857268
19,5,124.02063851599999,12.4020638516
20,5,122.08297359,12.208297359
21,5,117.93875701799999,11.7938757018
22,5,114.11552396799999,11.4115523968
23,5,111.85015335199999,11.1850153352
24,5,110.88048061799999,11.0880480618
1,6,23.458705679999998,2.345870568
2,6,22.602514848,2.2602514848
3,6,22.12980212,2.212980212
4,6,22.065953208,2.2065953208
5,6,22.318271799999998,2.23182718
6,6,22.92214404,2.292214404
7,6,24.081040255999998,2.4081040256
8,6,25.929197016,2.5929197016
9,6,28.350840087999998,2.8350840088
10,6,29.0685634,2.90685634
11,6,28.85316948,2.885316948
12,6,28.390072552,2.8390072552000003
13,6,27.310795159999998,2.731079516
14,6,28.16083188,2.8160831880000003
15,6,28.4050732,2.8405073200000004
16,6,28.513154791999998,2.8513154792
17,6,28.646622095999998,2.8646622096
18,6,28.483538128,2.8483538128
19,6,28.385072336,2.8385072336
20,6,27.94159164,2.794159164
21,6,26.993089127999998,2.6993089128
22,6,26.118051328,2.6118051328000003
23,6,25.599567391999997,2.5599567392
24,6,25.377634728,2.5377634728
1,7,37.037458290000004,3.7037458290000007
2,7,35.685673044000005,3.5685673044000006
3,7,34.939336985000004,3.4939336985000007
4,7,34.838529999,3.4838529999000003
5,7,35.236899775000005,3.5236899775000006
6,7,36.190315245,3.6190315245000004
7,7,38.020022768000004,3.8020022768000006
8,7,40.937959923,4.0937959923000005
9,7,44.761338139,4.476133813900001
10,7,45.894505825,4.5894505825000005
11,7,45.554434065,4.5554434065
12,7,44.823279781000004,4.482327978100001
13,7,43.119277355,4.3119277355
14,7,44.461346265,4.4461346265
15,7,44.84696335,4.484696335000001
16,7,45.017606501,4.5017606501000005
17,7,45.228329538000004,4.522832953800001
18,7,44.970846634000004,4.497084663400001
19,7,44.815385258000006,4.4815385258000004
20,7,44.115201795000004,4.411520179500001
21,7,42.617671509000004,4.261767150900001
22,7,41.236129984,4.1236129984000005
23,7,40.417528676,4.0417528676000005
24,7,40.067133309000006,4.006713330900001
1,8,129.91943424000002,12.991943424000002
2,8,125.17766246400001,12.5177662464
3,8,122.55967616000001,12.255967616000001
4,8,122.206066944,12.2206066944
