hour,bus_id,demandP,demandQ
1,1,274.60964045400004,27.460964045400004
2,1,266.206190832,26.6206190832
3,1,261.78828747600005,26.178828747600008
4,1,259.13125663200003,25.913125663200006
5,1,261.245875854,26.124587585400004
6,1,268.065326319,26.8065326319
7,1,282.030460326,28.203046032600003
8,1,304.57591731,30.457591731000004
9,1,332.56121259,33.256121259000004
10,1,335.477657688,33.547765768800005
11,1,327.39651062400003,32.73965106240001
12,1,310.263378303,31.026337830300005
13,1,288.83025819600005,28.883025819600007
14,1,297.025390311,29.702539031100002
15,1,299.71779582600004,29.971779582600007
16,1,303.51467718000004,30.351467718000006
17,1,316.021588638,31.602158863800003
18,1,320.030718018,32.003071801800004
19,1,321.264900984,32.126490098400005
20,1,312.81035461500005,31.281035461500007
21,1,302.77573960800004,30.277573960800005
22,1,290.23345347900005,29.023345347900005
23,1,283.63018155900005,28.363018155900008
24,1,286.562348733,28.656234873300004
1,2,243.49705306599998,24.3497053066
2,2,236.045693328,23.6045693328
3,2,232.12832740399998,23.2128327404
4,2,229.772331528,22.9772331528
5,2,231.647369666,23.164736966600003
6,2,237.69419340099998,23.7694193401
7,2,250.077112554,25.0077112554
8,2,270.06822549,27.006822549
9,2,294.88285661,29.488285661
10,2,297.468875752,29.7468875752
11,2,290.303302496,29.030330249600002
12,2,275.11131133699996,27.511131133699998
13,2,256.10651028399997,25.6106510284
14,2,263.37315436899996,26.3373154369
15,2,265.760517054,26.5760517054
16,2,269.12722121999997,26.912722121999998
17,2,280.217130802,28.0217130802
18,2,283.77203582199996,28.377203582199996
19,2,284.86638893599996,28.4866388936
20,2,277.369721585,27.7369721585
21,2,268.472003432,26.8472003432
22,2,257.35072704099997,25.7350727041
23,2,251.495589361,25.1495589361
24,2,254.095549307,25.4095549307
1,3,311.34972454399997,31.1349724544
2,3,301.82197555199997,30.1821975552
3,3,296.812999936,29.6812999936
4,3,293.800484352,29.380048435200003
5,3,296.198018944,29.619801894400002
6,3,303.929845184,30.3929845184
7,3,319.763377536,31.976337753600003
8,3,345.32519615999996,34.532519615999995
9,3,377.05465024,37.705465024
10,3,380.361287168,38.0361287168
11,3,371.19896166399997,37.1198961664
12,3,351.773583808,35.1773583808
13,3,327.47292185599997,32.747292185599996
14,3,336.76448249599997,33.6764482496
15,3,339.817105536,33.9817105536
16,3,344.12197248,34.412197248000005
17,3,358.302186368,35.8302186368
18,3,362.847698048,36.2847698048
19,3,364.247002624,36.4247002624
20,3,354.66132064,35.466132064
21,3,343.284172288,34.3284172288
22,3,329.06385094399997,32.9063850944
23,3,321.577125824,32.1577125824
24,3,324.90158828799997,32.4901588288
1,4,183.754846064,18.3754846064
2,4,178.13168371199998,17.8131683712
3,4,175.175446816,17.5175446816
4,4,173.397496512,17.339749651200002
5,4,174.812492464,17.4812492464
6,4,179.37572290399999,17.9375722904
7,4,188.72048241599998,18.872048241599998
8,4,203.80675896,20.380675896
9,4,222.53309944,22.253309944
10,4,224.484636608,22.4484636608
11,4,219.077142784,21.9077142784
12,4,207.612519448,20.7612519448
13,4,193.27056233599998,19.3270562336
14,4,198.754329176,19.8754329176
15,4,200.555950416,20.0555950416
16,4,203.09663088,20.309663088
17,4,211.46562180799998,21.1465621808
18,4,214.14832788799998,21.4148327888
19,4,214.97418054399998,21.4974180544
20,4,209.31682683999998,20.931682684
21,4,202.602171328,20.2602171328
22,4,194.20950946399998,19.420950946399998
23,4,189.790934744,18.9790934744
24,4,191.75299232799998,19.175299232799997
1,5,117.412747372,11.741274737200001
2,5,113.819748576,11.3819748576
3,5,111.930819368,11.1930819368
4,5,110.79477297599999,11.0794772976
5,5,111.69890457199999,11.1698904572
6,5,114.614644942,11.461464494200001
7,5,120.585610668,12.058561066800001
8,5,130.22519957999998,13.022519957999998
9,5,142.19065862,14.219065862
10,5,143.437620784,14.3437620784
11,5,139.98242643199998,13.9982426432
12,5,132.656943854,13.2656943854
13,5,123.492948328,12.3492948328
14,5,126.99687839799999,12.6996878398
15,5,128.148049668,12.8148049668
16,5,129.77145324,12.977145324
17,5,135.118937884,13.5118937884
18,5,136.833090724,13.6833090724
19,5,137.360780912,13.7360780912
20,5,133.74593507,13.374593507
21,5,129.455511344,12.9455511344
22,5,124.092901822,12.409290182200001
23,5,121.26959126199999,12.1269591262
24,5,122.523275594,12.252327559400001
1,6,26.872699311999998,2.6872699312
2,6,26.050356095999998,2.6050356096
3,6,25.618029728,2.5618029728000002
4,6,25.358018496,2.5358018496000003
5,6,25.564950512,2.5564950512
6,6,26.232287032,2.6232287032
7,6,27.598884528,2.7598884528000003
8,6,29.805133679999997,2.980513368
9,6,32.54371352,3.2543713519999997
10,6,32.829110463999996,3.2829110463999998
11,6,32.038307072,3.2038307072000003
12,6,30.361696184,3.0361696184
13,6,28.264297887999998,2.8264297888
14,6,29.066255608,2.9066255608000002
15,6,29.329728528,2.9329728528000003
16,6,29.70128304,2.970128304
17,6,30.925182063999998,3.0925182064
18,6,31.317506704,3.1317506704
19,6,31.438281152,3.1438281152
20,6,30.61093772,3.061093772
21,6,29.628972223999998,2.9628972224
22,6,28.401611512,2.8401611512000002
23,6,27.755429751999998,2.7755429752
24,6,28.042365223999997,2.8042365224
1,7,42.427595686000004,4.2427595686
2,7,41.129250288,4.1129250288
3,7,40.446677684,4.0446677684
4,7,40.036162488,4.0036162488
5,7,40.362874286,4.036287428600001
6,7,41.416489471000006,4.141648947100001
7,7,43.57412333400001,4.357412333400001
8,7,47.05742979,4.705742979
9,7,51.38119931000001,5.138119931000001
10,7,51.831794392000006,5.183179439200001
11,7,50.583245216,5.0583245216
12,7,47.93615092700001,4.7936150927000005
13,7,44.624702164000006,4.462470216400001
14,7,45.890862199000004,4.5890862199
15,7,46.306842834,4.6306842834
16,7,46.893466620000005,4.689346662000001
17,7,48.825802942,4.8825802942
18,7,49.445219362,4.944521936200001
19,7,49.635902456000004,4.963590245600001
20,7,48.329662535000004,4.8329662535
21,7,46.779299672,4.6779299672
22,7,44.841497911000005,4.484149791100001
23,7,43.821282631,4.3821282631
24,7,44.274306797,4.4274306797000005
1,8,148.826876416,14.8826876416
2,8,144.272560128,14.427256012800001
3,8,141.878242304,14.1878242304
4,8,140.438243328,14.0438243328
5,8,141.584278016,14.158427801600002
6,8,145.280133376,14.528013337600001
7,8,152.848648704,15.2848648704
8,8,165.06733824,16.506733824
9,8,180.23419136,18.023419136
10,8,181.814781952,18.1814781952
11,8,177.435140096,17.743514009600002
12,8,168.149702912,16.8149702912
13,8,156.533853184,15.653385318400002
14,8,160.975270144,16.0975270144
15,8,162.434440704,16.2434440704
16,8,164.49219072,16.449219072
17,8,171.270410752,17.1270410752
18,8,173.443190272,17.3443190272
19,8,174.11206553600002,17.411206553600003
20,8,169.53005696,16.953005696
21,8,164.091717632,16.409171763200003
22,8,157.294326016,15.729432601600003
23,8,153.715630336,15.371563033600001
24,8,155.304741632,15.530474163200001
1,9,337.342810916,33.7342810916
2,9,327.019636128,32.7019636128
3,9,321.59248530400004,32.159248530400006
4,9,318.32846932800004,31.832846932800006
5,9,320.92616251600003,32.092616251600006
6,9,329.303481626,32.930348162600005
7,9,346.458879204,34.64588792040001
8,9,374.15473074,37.415473074
9,9,408.53312386000005,40.853312386000006
10,9,412.11581595200005,41.21158159520001
11,9,402.18857209600003,40.2188572096
12,9,381.14146316200004,38.11414631620001
13,9,354.812056184,35.481205618400004
14,9,364.87932439400004,36.487932439400005
15,9,368.186796204,36.818679620400005
16,9,372.85105572000003,37.285105572000006
17,9,388.215107252,38.8215107252
18,9,393.14010177200004,39.314010177200004
19,9,394.656227536,39.4656227536
20,9,384.27028321,38.427028321
21,9,371.943311632,37.194331163200005
22,9,356.535804266,35.6535804266
23,9,348.424048586,34.842404858600005
24,9,352.02605438200004,35.2026054382
1,10,44.147976070000006,4.414797607000001
2,10,42.796984560000006,4.279698456000001
3,10,42.086734580000005,4.208673458000001
4,10,41.659573560000005,4.165957356000001
5,10,41.999533070000005,4.199953307
6,10,43.095870895000004,4.309587089500001
7,10,45.34099383,4.534099383
8,10,48.96554355000001,4.896554355000001
9,10,53.46463595,5.346463595
10,10,53.93350204000001,5.393350204000001
11,10,52.63432592,5.263432592000001
12,10,49.879895615,4.987989561500001
13,10,46.434172180000004,4.643417218000001
14,10,47.75167325500001,4.775167325500001
15,10,48.18452133,4.818452133000001
16,10,48.7949319,4.879493190000001
17,10,50.805621790000004,5.080562179000001
18,10,51.450154690000005,5.1450154690000005
19,10,51.648569720000005,5.164856972000001
20,10,50.289363575,5.028936357500001
21,10,48.676135640000005,4.867613564000001
22,10,46.659758695,4.6659758695
23,10,45.598175095,4.5598175095
24,10,46.06956876500001,4.606956876500001
1,11,81.80120878000001,8.180120878000002
2,11,79.29797424,7.929797424
3,11,77.98196132000001,7.798196132000001
4,11,77.19048024,7.719048024
5,11,77.82038678,7.782038678000001
6,11,79.85177683,7.985177683000001
7,11,84.01173582000001,8.401173582000002
8,11,90.72761670000001,9.072761670000002
9,11,99.0639263,9.906392630000001
10,11,99.93268216000001,9.993268216000002
11,11,97.52545568000001,9.752545568000002
12,11,92.42180771000001,9.242180771000001
13,11,86.03727172,8.603727172000001
14,11,88.47845227,8.847845227
15,11,89.28047082,8.928047082
16,11,90.4114926,9.041149260000001
17,11,94.13707366000001,9.413707366000002
18,11,95.33132026000001,9.533132026000002
19,11,95.69896088,9.569896088
20,11,93.18050555,9.318050555000001
21,11,90.19137656000001,9.019137656000002
22,11,86.45525803000001,8.645525803000002
23,11,84.48826363,8.448826363
24,11,85.36170281000001,8.536170281000002
1,12,64.908797702,6.4908797702
2,12,62.922495216,6.2922495216000005
3,12,61.878246388,6.1878246388
4,12,61.250210616000004,6.125021061600001
5,12,61.750037902,6.175003790200001
6,12,63.361934447,6.336193444700001
7,12,66.662838438,6.6662838438
8,12,71.99185203,7.199185203000001
9,12,78.60666667,7.860666667
10,12,79.296019544,7.929601954400001
11,12,77.385898912,7.7385898912
12,12,73.336183039,7.333618303900001
13,12,68.270089748,6.827008974800001
14,12,70.207152743,7.0207152743
15,12,70.843549938,7.0843549938
16,12,71.74100934,7.174100934000001
17,12,74.697236894,7.4697236894
18,12,75.644864834,7.5644864834000005
19,12,75.936585592,7.5936585592000005
20,12,73.938205495,7.393820549500001
21,12,71.566348504,7.156634850400001
22,12,68.601759527,6.860175952700001
23,12,67.040960567,6.7040960567
24,12,67.734029629,6.7734029629000005
1,13,39.490778376,3.9490778376000004
2,13,38.282303808,3.8282303808000004
3,13,37.646978544,3.7646978544
4,13,37.264879008,3.7264879008000005
5,13,37.568975976,3.7568975976
6,13,38.549660435999996,3.8549660435999997
7,13,40.557943944,4.0557943944
8,13,43.80013764,4.380013764
9,13,47.82461796,4.782461796
10,13,48.244023072,4.8244023072
11,13,47.081897856,4.7081897856
12,13,44.618034132,4.4618034132
13,13,41.535802224,4.1535802224000005
14,13,42.714319284,4.2714319284
15,13,43.101505944,4.3101505944000005
16,13,43.64752392,4.364752392
17,13,45.446104872,4.5446104872
18,13,46.022645591999996,4.6022645592
19,13,46.200129696,4.6200129696
20,13,44.98430706,4.498430706
21,13,43.541259552,4.3541259552
22,13,41.737591476,4.1737591476
23,13,40.787994996,4.0787994996000005
24,13,41.209661052,4.1209661052
1,14,81.645826796,8.1645826796
2,14,79.147347168,7.9147347168
3,14,77.833834024,7.7833834024
4,14,77.043856368,7.7043856368
5,14,77.672566396,7.767256639599999
6,14,79.700097806,7.970009780600001
7,14,83.852154924,8.3852154924
8,14,90.55527894,9.055527893999999
