hour,bus_id,demandP,demandQ
1,1,227.63600788500003,22.763600788500003
2,1,221.64196641,22.164196641000004
3,1,217.22013253500003,21.722013253500005
4,1,215.30596978200003,21.530596978200006
5,1,216.253224861,21.625322486100004
6,1,220.62003147000001,22.062003147000002
7,1,231.92420411400002,23.192420411400004
8,1,247.42224053100003,24.742224053100003
9,1,265.502627931,26.550262793100003
10,1,269.641464438,26.964146443800004
11,1,267.27529200000004,26.727529200000006
12,1,264.39422157300004,26.439422157300005
13,1,255.59378953200002,25.559378953200003
14,1,263.749616457,26.3749616457
15,1,268.17931137000005,26.817931137000006
16,1,271.394475912,27.139447591200003
17,1,275.124538443,27.5124538443
18,1,272.388897219,27.2388897219
19,1,271.614584976,27.1614584976
20,1,272.809462752,27.2809462752
21,1,266.07255318600005,26.607255318600007
22,1,257.747713944,25.774771394400002
23,1,248.573882598,24.857388259800004
24,1,242.91000471900003,24.291000471900006
1,2,201.845415915,20.1845415915
2,2,196.53048439,19.653048439000003
3,2,192.60963326499999,19.2609633265
4,2,190.91234037799998,19.0912340378
5,2,191.75227381899998,19.175227381899997
6,2,195.62433213,19.562433213000002
7,2,205.647770206,20.5647770206
8,2,219.38991774899998,21.9389917749
9,2,235.421842349,23.542184234900002
10,2,239.09175900199997,23.909175900199997
11,2,236.99366799999999,23.6993668
12,2,234.43901566699998,23.4439015667
13,2,226.63565062799998,22.6635650628
14,2,233.867442703,23.3867442703
15,2,237.79526423,23.779526423
16,2,240.64615864799998,24.0646158648
17,2,243.953614397,24.3953614397
18,2,241.527914501,24.1527914501
19,2,240.841329904,24.0841329904
20,2,241.90083100799998,24.1900831008
21,2,235.927196494,23.5927196494
22,2,228.545540776,22.8545540776
23,2,220.411081642,22.0411081642
24,2,215.38890700099998,21.538890700099998
1,3,258.09147936,25.809147936000002
2,3,251.29549376,25.129549376
3,3,246.28206176,24.628206176000003
4,3,244.111802752,24.4111802752
5,3,245.185791296,24.5185791296
6,3,250.13683392,25.013683392
7,3,262.95339430399997,26.2953394304
8,3,280.524916416,28.0524916416
9,3,301.024282816,30.102428281599998
10,3,305.716855168,30.571685516800002
11,3,303.034112,30.3034112
12,3,299.767582528,29.9767582528
13,3,289.789738752,28.9789738752
14,3,299.036735552,29.9036735552
15,3,304.05908031999996,30.405908032
16,3,307.704402432,30.7704402432
17,3,311.93351084799997,31.1933510848
18,3,308.831867584,30.8831867584
19,3,307.953959936,30.7953959936
20,3,309.308700672,30.9308700672
21,3,301.670458496,30.1670458496
22,3,292.23183718399997,29.223183718399998
23,3,281.830636928,28.1830636928
24,3,275.408987584,27.5408987584
1,4,152.32247316,15.232247315999999
2,4,148.31156456,14.831156456
3,4,145.35269756,14.535269756
4,4,144.07183691199998,14.407183691199998
5,4,144.705691976,14.4705691976
6,4,147.62773751999998,14.762773752
7,4,155.191916624,15.519191662399999
8,4,165.56241669599999,16.5562416696
9,4,177.660895096,17.7660895096
10,4,180.430394608,18.0430394608
11,4,178.847072,17.8847072
12,4,176.91920576799998,17.691920576799998
13,4,171.030402912,17.1030402912
14,4,176.487868712,17.6487868712
15,4,179.45199592,17.945199592
16,4,181.603420992,18.1603420992
17,4,184.099389688,18.409938968800002
18,4,182.268837304,18.2268837304
19,4,181.750706816,18.1750706816
20,4,182.550258432,18.2550258432
21,4,178.04226017599998,17.804226017599998
22,4,172.471699904,17.2471699904
23,4,166.333037168,16.6333037168
24,4,162.543057304,16.254305730400002
1,5,97.32858992999999,9.732858993
2,5,94.76576338,9.476576338
3,5,92.87515363,9.287515363
4,5,92.05672967599999,9.2056729676
5,5,92.461740298,9.2461740298
6,5,94.32882246,9.432882246
7,5,99.162061252,9.9162061252
8,5,105.788438358,10.5788438358
9,5,113.51893155799999,11.3518931558
10,5,115.288542284,11.5288542284
11,5,114.276856,11.4276856
12,5,113.045018714,11.3045018714
13,5,109.282285176,10.928228517600001
14,5,112.769409826,11.276940982600001
15,5,114.66338066,11.466338066
16,5,116.03806401599999,11.6038064016
17,5,117.63289837399999,11.7632898374
18,5,116.463241142,11.6463241142
19,5,116.132174368,11.6132174368
20,5,116.64305913599999,11.6643059136
21,5,113.762610148,11.3762610148
22,5,110.203222192,11.0203222192
23,5,106.28083716399999,10.628083716399999
24,5,103.859176142,10.3859176142
1,6,22.275962279999998,2.227596228
2,6,21.689398479999998,2.168939848
3,6,21.25668748,2.1256687480000003
4,6,21.069371695999997,2.1069371695999997
5,6,21.162068008,2.1162068008
6,6,21.589394159999998,2.158939416
7,6,22.695595792,2.2695595792
8,6,24.212199767999998,2.4212199768
9,6,25.981506967999998,2.5981506968
10,6,26.386524464,2.6386524464
11,6,26.154975999999998,2.6154976
12,6,25.873040744,2.5873040744000004
13,6,25.011849696,2.5011849696
14,6,25.809961096,2.5809961096
15,6,26.24344136,2.624344136
16,6,26.558070336,2.6558070336000004
17,6,26.923086104,2.6923086104
18,6,26.655382231999997,2.6655382232
19,6,26.579609727999998,2.6579609727999998
20,6,26.696537856,2.6696537856
21,6,26.037278607999998,2.6037278608
22,6,25.222628032,2.5222628032000003
23,6,24.324896944,2.4324896944
24,6,23.770642232,2.3770642232
1,7,35.170099965000006,3.5170099965000006
2,7,34.24401169,3.4244011690000002
3,7,33.560831815,3.3560831815000003
4,7,33.265090838000006,3.326509083800001
5,7,33.411443149,3.3411443149
6,7,34.08612123,3.4086121230000006
7,7,35.832632626000006,3.583263262600001
8,7,38.227102179000006,3.822710217900001
9,7,41.020548779,4.102054877900001
10,7,41.660005142,4.1660005142
11,7,41.294428,4.1294428000000005
12,7,40.849298357,4.084929835700001
13,7,39.489618588000006,3.9489618588000006
14,7,40.749705913,4.0749705913000005
15,7,41.43410033000001,4.143410033000001
16,7,41.930848008000005,4.1930848008
17,7,42.507148187000006,4.250714818700001
18,7,42.084487571000004,4.2084487571
19,7,41.964855184,4.1964855184
20,7,42.149465568000004,4.2149465568
21,7,41.108603074,4.1108603074
22,7,39.822403096,3.9822403096000003
23,7,38.405032582000004,3.8405032582000005
24,7,37.529955071,3.7529955071000005
1,8,123.36914304000001,12.336914304000002
2,8,120.12062464,12.012062464000001
3,8,117.72417664000001,11.772417664000002
4,8,116.686780928,11.6686780928
5,8,117.200153344,11.720015334400001
6,8,119.56677888,11.956677888000002
7,8,125.69316505600001,12.569316505600002
8,8,134.09244902400002,13.409244902400003
9,8,143.89125862400002,14.389125862400002
10,8,146.13433395200002,14.613433395200003
11,8,144.851968,14.4851968
12,8,143.290548992,14.3290548992
13,8,138.52108492800002,13.852108492800003
14,8,142.94120012800002,14.294120012800002
15,8,145.34190848,14.534190848000001
16,8,147.08439244800002,14.708439244800003
17,8,149.105929472,14.910592947200001
18,8,147.62332697600002,14.762332697600002
19,8,147.203682304,14.720368230400002
20,8,147.85125580800002,14.785125580800003
21,8,144.200134144,14.420013414400001
22,8,139.688421376,13.968842137600001
23,8,134.71659059200002,13.471659059200002
24,8,131.647006976,13.1647006976
1,9,279.63829179000004,27.963829179000005
2,9,272.27494214,27.227494214000004
3,9,266.84296289,26.684296289000002
4,9,264.491519428,26.4491519428
5,9,265.655170094,26.565517009400004
6,9,271.01955138,27.101955138
7,9,284.906104556,28.490610455600002
8,9,303.944588274,30.3944588274
9,9,326.15534787400003,32.6155347874
10,9,331.239680452,33.1239680452
11,9,328.332968,32.8332968
12,9,324.79373174200003,32.479373174200006
13,9,313.98288592800003,31.398288592800004
14,9,324.00186987800004,32.400186987800005
15,9,329.44350598,32.944350598
16,9,333.393158448,33.339315844800005
17,9,337.975334722,33.7975334722
18,9,334.614750226,33.461475022600006
19,9,333.663550304,33.3663550304
20,9,335.131391808,33.5131391808
21,9,326.85546964400004,32.685546964400004
22,9,316.628863376,31.662886337600003
23,9,305.359317092,30.535931709200003
24,9,298.401555226,29.840155522600003
1,10,36.596198925,3.6596198925000003
