hour,bus_id,demandP,demandQ
1,1,230.40702378000003,23.040702378000006
2,1,222.290502045,22.229050204500002
3,1,217.92369543600003,21.792369543600003
4,1,216.496917039,21.649691703900004
5,1,218.760895983,21.876089598300002
6,1,225.14405883900002,22.514405883900004
7,1,236.80197819300002,23.680197819300005
8,1,251.41957835400004,25.141957835400007
9,1,262.680515289,26.268051528900003
10,1,257.602284741,25.760228474100003
11,1,248.188691736,24.818869173600003
12,1,238.248409185,23.8248409185
13,1,226.205298969,22.620529896900003
14,1,237.71385860100003,23.771385860100004
15,1,245.74390891800002,24.574390891800004
16,1,254.59936822500003,25.459936822500005
17,1,267.228125772,26.722812577200003
18,1,271.03286816400004,27.103286816400004
19,1,270.04237737600005,27.004237737600008
20,1,264.11515472400004,26.411515472400005
21,1,257.555118513,25.755511851300003
22,1,252.44151329400003,25.244151329400005
23,1,246.58110946500003,24.658110946500003
24,1,243.61749813900002,24.361749813900005
1,2,204.30248261999998,20.430248262
2,2,197.105542555,19.7105542555
3,2,193.23348424399998,19.3233484244
4,2,191.96835628099998,19.1968356281
5,2,193.975832057,19.397583205700002
6,2,199.635798481,19.9635798481
7,2,209.97290464699998,20.9972904647
8,2,222.934367166,22.2934367166
9,2,232.91946803099998,23.2919468031
10,2,228.416588339,22.8416588339
11,2,220.06953194399998,22.006953194399998
12,2,211.25545861499998,21.1255458615
13,2,200.576802751,20.0576802751
14,2,210.781471279,21.0781471279
15,2,217.901736922,21.7901736922
16,2,225.753894775,22.5753894775
17,2,236.951845588,23.6951845588
18,2,240.32552015599998,24.0325520156
19,2,239.44724950399998,23.9447249504
20,2,234.19156639599998,23.4191566396
21,2,228.374765927,22.8374765927
22,2,223.840519426,22.3840519426
23,2,218.64408473499998,21.8644084735
24,2,216.016243181,21.6016243181
1,3,261.23323008,26.123323008
2,3,252.03079712,25.203079712
3,3,247.079754496,24.7079754496
4,3,245.462087104,24.546208710400002
5,3,248.028964288,24.8028964288
6,3,255.266131904,25.5266131904
7,3,268.483766848,26.8483766848
8,3,285.057058944,28.505705894400002
9,3,297.824599104,29.782459910400004
10,3,292.066950976,29.2066950976
11,3,281.393911296,28.1393911296
12,3,270.12371616,27.012371616000003
13,3,256.46935558399997,25.6469355584
14,3,269.517647936,26.951764793600002
15,3,278.622040448,27.862204044800002
16,3,288.6622736,28.86622736
17,3,302.980635392,30.2980635392
18,3,307.294415104,30.7294415104
19,3,306.171406336,30.617140633600002
20,3,299.451179264,29.945117926400002
21,3,292.013474368,29.201347436800003
22,3,286.215718784,28.6215718784
23,3,279.57125024,27.957125024
24,3,276.211136704,27.621113670400003
1,4,154.17669648,15.417669648
2,4,148.74553172,14.874553172
3,4,145.823486176,14.5823486176
4,4,144.868758424,14.4868758424
5,4,146.38369832799998,14.638369832799999
6,4,150.654987224,15.065498722400001
7,4,158.455875688,15.8455875688
8,4,168.237232464,16.8237232464
9,4,175.77248042399998,17.577248042399997
10,4,172.374386056,17.2374386056
11,4,166.075286976,16.6075286976
12,4,159.42375396,15.942375396000001
13,4,151.365115304,15.1365115304
14,4,159.06605981599998,15.906605981599999
15,4,164.43936228799998,16.4439362288
16,4,170.36498659999998,17.03649866
17,4,178.815510752,17.8815510752
18,4,181.361451424,18.1361451424
19,4,180.698665216,18.0698665216
20,4,176.732468384,17.6732468384
21,4,172.342824808,17.2342824808
22,4,168.921059504,16.8921059504
23,4,164.99957444,16.499957444
24,4,163.01647602399999,16.3016476024
1,5,98.51337204,9.851337204
2,5,95.04305280999999,9.504305280999999
3,5,93.17597064799999,9.3175970648
4,5,92.565933902,9.2565933902
5,5,93.533926094,9.3533926094
6,5,96.26312630199999,9.6263126302
7,5,101.247613874,10.1247613874
8,5,107.497549572,10.7497549572
9,5,112.312302402,11.2312302402
10,5,110.14104213799999,11.0141042138
11,5,106.116144048,10.611614404800001
12,5,101.86605333,10.186605333000001
13,5,96.716872642,9.671687264200001
14,5,101.63749961799999,10.1637499618
15,5,105.070846924,10.5070846924
16,5,108.85710805,10.885710805
17,5,114.25668949599999,11.4256689496
18,5,115.883454152,11.588345415200001
19,5,115.459957568,11.5459957568
20,5,112.925700232,11.2925700232
21,5,110.120875634,11.012087563400001
22,5,107.934490492,10.7934490492
23,5,105.42880237,10.542880237
24,5,104.161673702,10.4161673702
1,6,22.547127839999998,2.254712784
2,6,21.75286276,2.175286276
3,6,21.325536608,2.1325536608
4,6,21.185915192,2.1185915192
5,6,21.407463224,2.1407463224
