hour,bus_id,demandP,demandQ
1,1,224.07888819000001,22.407888819000004
2,1,214.72818348900003,21.472818348900006
3,1,210.42819570300003,21.042819570300004
4,1,208.48258879800002,20.848258879800003
5,1,209.69318865000002,20.969318865000005
6,1,213.619777131,21.361977713100003
7,1,215.28238666800002,21.528238666800004
8,1,206.87893704600003,20.687893704600004
9,1,192.41462712600003,19.241462712600004
10,1,182.155972536,18.215597253600002
11,1,180.733124658,18.0733124658
12,1,174.38140595400003,17.438140595400004
13,1,170.745675879,17.074567587900003
14,1,171.323462172,17.132346217200002
15,1,175.76887916100003,17.576887916100002
16,1,184.404229404,18.4404229404
17,1,198.40473808200002,19.840473808200002
18,1,214.04820370200002,21.404820370200003
19,1,228.36315390000001,22.836315390000003
20,1,236.91203272500002,23.691203272500005
21,1,237.13214178900003,23.713214178900003
22,1,235.03324464300002,23.503324464300004
23,1,233.09156825700003,23.309156825700004
24,1,229.734905031,22.973490503100003
1,2,198.69130901,19.869130901000002
2,2,190.400015831,19.0400015831
3,2,186.587205937,18.6587205937
4,2,184.862031442,18.4862031442
5,2,185.93547335,18.593547335
6,2,189.417189149,18.9417189149
7,2,190.891429172,19.0891429172
8,2,183.44006943399998,18.3440069434
9,2,170.614529754,17.061452975399998
10,2,161.518155144,16.1518155144
11,2,160.25651238199998,16.0256512382
12,2,154.62442756599998,15.462442756599998
13,2,151.400616641,15.140061664100001
14,2,151.912941188,15.1912941188
15,2,155.854703519,15.5854703519
16,2,163.51169011599998,16.3511690116
17,2,175.925976078,17.5925976078
18,2,189.797076058,18.979707605799998
19,2,202.49017809999998,20.249017809999998
20,2,210.070490275,21.007049027500003
21,2,210.26566153099998,21.0265661531
22,2,208.40456419699998,20.8404564197
23,2,206.682874903,20.668287490300003
24,2,203.70651324899998,20.3706513249
1,3,254.05845184,25.405845184
2,3,243.456714304,24.345671430400003
3,3,238.581430208,23.8581430208
4,3,236.375520128,23.6375520128
5,3,237.7480864,23.774808640000003
6,3,242.20001401599998,24.2200014016
7,3,244.085064448,24.4085064448
8,3,234.557315456,23.455731545600003
9,3,218.15782233599998,21.8157822336
10,3,206.526660096,20.6526660096
11,3,204.913449088,20.491344908800002
12,3,197.711932544,19.771193254400004
13,3,193.589777344,19.3589777344
14,3,194.24486579199998,19.4244865792
15,3,199.285036096,19.9285036096
16,3,209.075711744,20.9075711744
17,3,224.949351552,22.4949351552
18,3,242.685759872,24.268575987200002
19,3,258.9159104,25.891591039999998
20,3,268.6085456,26.860854560000003
21,3,268.858103104,26.885810310400004
22,3,266.478394048,26.6478394048
23,3,264.276940352,26.427694035200002
24,3,260.471188416,26.047118841600003
1,4,149.94222904,14.994222904
2,4,143.685211624,14.3685211624
3,4,140.807877848,14.080787784800002
4,4,139.505976368,13.950597636800001
5,4,140.3160484,14.03160484
6,4,142.943522296,14.294352229600001
7,4,144.05605628799998,14.405605628799998
8,4,138.432893936,13.843289393600001
9,4,128.75411121599998,12.8754111216
10,4,121.88953977599999,12.1889539776
11,4,120.937442128,12.0937442128
12,4,116.687194064,11.668719406400001
13,4,114.254347864,11.4254347864
14,4,114.640973152,11.4640973152
15,4,117.615620776,11.7615620776
16,4,123.39395926399999,12.3393959264
17,4,132.762389712,13.2762389712
18,4,143.23020363199998,14.3230203632
19,4,152.80904239999998,15.280904239999998
20,4,158.5295186,15.85295186
21,4,158.67680442399998,15.8676804424
22,4,157.272328888,15.727232888800001
23,4,155.973057512,15.5973057512
24,4,153.726948696,15.3726948696
1,5,95.80769941999999,9.580769942
2,5,91.809690002,9.1809690002
3,5,89.971177054,8.997117705399999
4,5,89.13930876399999,8.9139308764
5,5,89.6569157,8.96569157
6,5,91.335777158,9.1335777158
7,5,92.046646424,9.204664642400001
8,5,88.453647628,8.845364762800001
9,5,82.269253068,8.2269253068
10,5,77.883038448,7.7883038448
11,5,77.27468224399999,7.727468224399999
12,5,74.558926372,7.455892637200001
13,5,73.00442502199999,7.300442502199999
14,5,73.251464696,7.3251464696
15,5,75.152157698,7.5152157698
16,5,78.844308472,7.8844308472
17,5,84.83039907599999,8.4830399076
18,5,91.518956236,9.1518956236
19,5,97.6394902,9.76394902
20,5,101.29466905,10.129466905000001
21,5,101.388779402,10.1388779402
22,5,100.491369974,10.0491369974
23,5,99.661182226,9.9661182226
24,5,98.225999358,9.8225999358
1,6,21.92787032,2.192787032
2,6,21.012830792,2.1012830792
3,6,20.592043384,2.0592043384000003
