hour,bus_id,demandP,demandQ
1,1,227.749992936,22.774999293600004
2,1,220.84407105300002,22.084407105300002
3,1,216.28073849400002,21.628073849400003
4,1,213.76913685300002,21.376913685300003
5,1,214.61419843800002,21.4614198438
6,1,217.89618180300002,21.789618180300003
7,1,227.74213189800003,22.774213189800005
8,1,244.08916041900002,24.408916041900003
9,1,264.307750155,26.430775015500004
10,1,273.045293892,27.304529389200002
11,1,273.42262371600003,27.342262371600004
12,1,272.50681278900004,27.250681278900004
13,1,265.813138932,26.581313893200004
14,1,276.95616029700005,27.695616029700005
15,1,280.945637082,28.094563708200003
16,1,279.49134505200004,27.949134505200007
17,1,280.941706563,28.094170656300005
18,1,277.860179667,27.7860179667
19,1,273.34794385500004,27.334794385500004
20,1,271.58707134300005,27.158707134300005
21,1,266.38699470600005,26.638699470600006
22,1,256.694334852,25.669433485200003
23,1,246.46319389500002,24.646319389500004
24,1,241.01942508000002,24.101942508000004
1,2,201.946486744,20.1946486744
2,2,195.822988587,19.5822988587
3,2,191.776670226,19.1776670226
4,2,189.549626787,18.9549626787
5,2,190.29894500199998,19.029894500199998
6,2,193.209087837,19.320908783700002
7,2,201.939516342,20.1939516342
8,2,216.43446730099998,21.6434467301
9,2,234.36234124499998,23.4362341245
10,2,242.10994306799998,24.2109943068
11,2,242.444522364,24.2444522364
12,2,241.632470531,24.1632470531
13,2,235.697173228,23.569717322800003
14,2,245.577718063,24.5577718063
15,2,249.115197078,24.9115197078
16,2,247.82567270799998,24.7825672708
17,2,249.11171187699998,24.9111711877
18,2,246.379314293,24.6379314293
19,2,242.378303545,24.2378303545
20,2,240.81693349699998,24.0816933497
21,2,236.206012574,23.6206012574
22,2,227.611506908,22.7611506908
23,2,218.53952870499998,21.8539528705
24,2,213.71252532,21.371252532
1,3,258.22071449599997,25.8220714496
2,3,250.390847808,25.0390847808
3,3,245.216985984,24.5216985984
4,3,242.369356608,24.2369356608
5,3,243.327479168,24.332747916800002
6,3,247.048559808,24.7048559808
7,3,258.211801728,25.821180172800002
8,3,276.745902784,27.674590278400004
9,3,299.66954208,29.966954208
10,3,309.576083712,30.957608371200003
11,3,310.003896576,31.0003896576
12,3,308.96555910399996,30.896555910399996
13,3,301.376337152,30.137633715200003
14,3,314.010185792,31.401018579200002
15,3,318.533415552,31.853341555200004
16,3,316.884553472,31.6884553472
17,3,318.528959168,31.852895916799998
18,3,315.035154112,31.5035154112
19,3,309.91922528,30.991922528
20,3,307.922765248,30.792276524800002
21,3,302.026969216,30.2026969216
22,3,291.037526272,29.1037526272
23,3,279.43755871999997,27.943755871999997
24,3,273.26546688,27.326546688000004
1,4,152.398746176,15.239874617600002
2,4,147.777653448,14.7777653448
3,4,144.724102704,14.4724102704
4,4,143.043466248,14.304346624799999
5,4,143.608938608,14.3608938608
6,4,145.805075448,14.5805075448
7,4,152.393485968,15.2393485968
8,4,163.33208850399998,16.3332088504
9,4,176.86134348,17.686134348
10,4,182.70806467199998,18.2708064672
11,4,182.960554656,18.296055465600002
12,4,182.347740424,18.2347740424
13,4,177.868673312,17.7868673312
14,4,185.32501815199998,18.5325018152
15,4,187.99457371199998,18.7994573712
16,4,187.021435232,18.7021435232
17,4,187.99194360799999,18.799194360799998
18,4,185.929942072,18.5929942072
19,4,182.91058268,18.291058268
