hour,bus_id,demandP,demandQ
1,1,227.65172996100003,22.765172996100006
2,1,219.33868227600001,21.9338682276
3,1,213.30533561100003,21.330533561100005
4,1,210.581485944,21.058148594400002
5,1,210.48322296900002,21.048322296900004
6,1,212.49957921600003,21.249957921600004
7,1,214.95615359100003,21.495615359100004
8,1,214.60633740000003,21.460633740000006
9,1,210.62865217200002,21.062865217200002
10,1,204.94119117900001,20.494119117900002
11,1,205.680128751,20.568012875100003
12,1,205.00801000200002,20.500801000200003
13,1,203.16852711,20.316852711000003
14,1,211.11210600900003,21.111210600900005
15,1,217.23978513000003,21.723978513000006
16,1,224.15749857000003,22.415749857000005
17,1,233.03261047200002,23.303261047200003
18,1,237.356181372,23.735618137200003
19,1,243.094739112,24.3094739112
20,1,241.87627822200002,24.187627822200003
21,1,237.78853846200002,23.778853846200004
22,1,232.25436771000003,23.225436771000005
23,1,225.38775101700003,22.538775101700004
24,1,221.24891451000002,22.124891451000003
1,2,201.859356719,20.1859356719
2,2,194.48815660399998,19.4488156604
3,2,189.13837306899998,18.9138373069
4,2,186.72312877599998,18.6723128776
5,2,186.635998751,18.6635998751
6,2,188.423906864,18.8423906864
7,2,190.60215748899998,19.0602157489
8,2,190.2919746,19.029197460000002
9,2,186.764951188,18.676495118800002
10,2,181.72186534099998,18.1721865341
11,2,182.377083129,18.2377083129
12,2,181.781113758,18.1781113758
13,2,180.15003969,18.015003969000002
14,2,187.19363091099999,18.7193630911
15,2,192.62705927,19.262705927
16,2,198.76101303,19.876101303
17,2,206.63059688799999,20.6630596888
18,2,210.46431798799998,21.0464317988
19,2,215.552711448,21.555271144800003
20,2,214.47229913799998,21.4472299138
21,2,210.847690098,21.0847690098
22,2,205.94052709,20.594052709
23,2,199.851880943,19.9851880943
24,2,196.18196429,19.618196429
1,3,258.10930489599997,25.810930489599997
2,3,248.68405273599998,24.8684052736
3,3,241.843503296,24.1843503296
4,3,238.755229184,23.8755229184
5,3,238.643819584,23.864381958400003
6,3,240.929944576,24.0929944576
7,3,243.71518457599998,24.3715184576
8,3,243.31856639999998,24.331856639999998
9,3,238.80870579199998,23.8808705792
10,3,232.360318144,23.2360318144
11,3,233.198118336,23.3198118336
12,3,232.43607667199998,23.2436076672
13,3,230.35048896,23.035048896000003
14,3,239.356841024,23.935684102400003
15,3,246.30434368,24.630434368
16,3,254.14757952,25.414757952000002
17,3,264.210094592,26.421009459200004
18,3,269.112116992,26.9112116992
19,3,275.618437632,27.561843763200002
20,3,274.236958592,27.423695859200002
21,3,269.602319232,26.960231923200002
22,3,263.32773056,26.332773056000004
23,3,255.542427712,25.554242771200002
24,3,250.84985536,25.084985536
1,4,152.33299357599998,15.233299357599998
2,4,146.77032361599998,14.677032361599998
3,4,142.733113976,14.2733113976
4,4,140.91045190399998,14.0910451904
5,4,140.844699304,14.0844699304
6,4,142.193942656,14.2193942656
7,4,143.83775765599998,14.3837757656
8,4,143.60367839999998,14.360367839999999
9,4,140.942013152,14.0942013152
10,4,137.13625266399998,13.7136252664
11,4,137.630712216,13.7630712216
12,4,137.180964432,13.7180964432
13,4,135.95007576,13.595007576
14,4,141.265515944,14.126551594399999
15,4,145.36584808,14.536584808
16,4,149.99483112,14.999483112
17,4,155.933605952,15.5933605952
18,4,158.826720352,15.8826720352
19,4,162.666672192,16.2666672192
20,4,161.851339952,16.1851339952
21,4,159.116031792,15.9116031792
22,4,155.41284536,15.541284536000001
23,4,150.818053672,15.0818053672
24,4,148.04855415999998,14.804855415999999
1,5,97.335312098,9.7335312098
2,5,93.780965768,9.3780965768
3,5,91.201333798,9.1201333798
4,5,90.036718192,9.0036718192
5,5,89.994704642,8.9994704642
6,5,90.856822688,9.0856822688
7,5,91.907161438,9.190716143800001
8,5,91.7575932,9.175759320000001
9,5,90.056884696,9.0056884696
10,5,87.625140422,8.762514042200001
11,5,87.941082318,8.794108231800001
12,5,87.653709636,8.7653709636
13,5,86.86721598,8.686721598
14,5,90.263591362,9.0263591362
15,5,92.88355634,9.288355634
16,5,95.84131026,9.584131026
