hour,bus_id,demandP,demandQ
1,1,227.962240962,22.796224096200003
2,1,220.75366911600003,22.075366911600003
3,1,217.09828644600003,21.709828644600005
4,1,216.04490735400003,21.604490735400006
5,1,217.55422665000003,21.755422665000005
6,1,222.10969817100002,22.210969817100004
7,1,229.208215485,22.9208215485
8,1,234.42794471700003,23.442794471700005
9,1,240.59492902800002,24.059492902800002
10,1,237.792468981,23.779246898100002
11,1,233.31953835900003,23.331953835900006
12,1,225.61965163800002,22.561965163800004
13,1,215.49070417500002,21.549070417500005
14,1,226.11489703200002,22.611489703200004
15,1,232.74568258500003,23.274568258500004
16,1,240.11933622900003,24.011933622900003
17,1,251.95019841900003,25.195019841900006
18,1,259.48107282300003,25.948107282300004
19,1,264.84230073900005,26.484230073900008
20,1,268.14393669900005,26.814393669900007
21,1,263.86360150800004,26.386360150800005
22,1,257.142414018,25.714241401800003
23,1,250.09892397000002,25.009892397
24,1,244.96566615600003,24.496566615600003
1,2,202.134687598,20.2134687598
2,2,195.74282896399998,19.5742828964
3,2,192.501592034,19.250159203400003
4,2,191.567558166,19.1567558166
5,2,192.90587535,19.290587535
6,2,196.945223309,19.6945223309
7,2,203.239496315,20.3239496315
8,2,207.86784324299998,20.7867843243
9,2,213.336123612,21.3336123612
10,2,210.85117529899998,21.0851175299
11,2,206.885016561,20.6885016561
12,2,200.057507802,20.005750780200003
13,2,191.076144825,19.1076144825
14,2,200.496643128,20.0496643128
15,2,206.37617721499998,20.6376177215
16,2,212.91441429099999,21.2914414291
17,2,223.404869301,22.3404869301
18,2,230.082514417,23.0082514417
19,2,234.83632858099998,23.4836328581
20,2,237.763897421,23.7763897421
21,2,233.968513532,23.396851353200002
22,2,228.008819822,22.8008819822
23,2,221.76333963,22.176333963
24,2,217.211667124,21.721166712400002
1,3,258.461359232,25.846135923200002
2,3,250.288350976,25.028835097600002
3,3,246.14391385599998,24.6143913856
4,3,244.949602944,24.494960294400002
5,3,246.6608544,24.666085440000003
6,3,251.825803456,25.1825803456
7,3,259.87403295999997,25.987403295999997
8,3,265.792110912,26.5792110912
9,3,272.784177408,27.278417740800002
10,3,269.606775616,26.9606775616
11,3,264.535410624,26.453541062400003
12,3,255.805354368,25.5805354368
13,3,244.3212528,24.43212528
14,3,256.366858752,25.6366858752
15,3,263.88477856,26.388477855999998
16,3,272.24495494399997,27.2244954944
17,3,285.658670784,28.5658670784
18,3,294.197102528,29.4197102528
19,3,300.275610304,30.0275610304
20,3,304.018972864,30.4018972864
21,3,299.165970688,29.9165970688
22,3,291.545554048,29.1545554048
23,3,283.55971392,28.355971392
24,3,277.739676416,27.773967641600002
1,4,152.540771792,15.2540771792
2,4,147.71716105599998,14.7717161056
3,4,145.271164336,14.5271164336
4,4,144.566296464,14.456629646400001
5,4,145.5762564,14.557625640000001
6,4,148.624546936,14.8624546936
7,4,153.37451475999998,15.337451475999998
8,4,156.86729287199998,15.686729287199999
9,4,160.993926048,16.0993926048
10,4,159.118661896,15.9118661896
11,4,156.125603544,15.612560354400001
12,4,150.97322980799999,15.0973229808
13,4,144.1954518,14.41954518
14,4,151.30462291199999,15.130462291199999
15,4,155.74160836,15.574160835999999
16,4,160.675683464,16.0675683464
