hour,bus_id,demandP,demandQ
1,1,251.90696271000002,25.190696271000004
2,1,242.076734691,24.2076734691
3,1,236.60545224300003,23.660545224300005
4,1,233.42566237200003,23.342566237200003
5,1,232.89897282600003,23.289897282600005
6,1,235.96084712700002,23.596084712700005
7,1,246.95450877000002,24.695450877000003
8,1,263.399800266,26.339980026600003
9,1,286.629167556,28.662916755600005
10,1,299.140009533,29.914000953300004
11,1,304.269336828,30.4269336828
12,1,304.477654335,30.447765433500003
13,1,298.790193342,29.879019334200002
14,1,310.60533345600004,31.060533345600007
15,1,316.913816451,31.6913816451
16,1,319.73985961200003,31.973985961200004
17,1,327.07027754700005,32.70702775470001
18,1,327.447607371,32.7447607371
19,1,323.862974043,32.3862974043
20,1,319.84598362500003,31.984598362500005
21,1,314.01702394800003,31.401702394800004
22,1,301.05024176700005,30.105024176700006
23,1,286.43657212500005,28.643657212500006
24,1,276.209361687,27.620936168700002
1,2,223.36653209,22.336653209
2,2,214.650044389,21.4650044389
3,2,209.798644597,20.9798644597
4,2,206.979116988,20.6979116988
5,2,206.512100054,20.651210005400003
6,2,209.22707163299998,20.9227071633
7,2,218.97517882999998,21.897517883
8,2,233.557259814,23.3557259814
9,2,254.154797724,25.4154797724
10,2,265.248192507,26.524819250700002
11,2,269.796379812,26.9796379812
12,2,269.981095465,26.998109546500004
13,2,264.93800961799997,26.493800961799998
14,2,275.414523824,27.541452382400003
15,2,281.008271429,28.100827142900002
16,2,283.514130948,28.3514130948
17,2,290.014030813,29.001403081299998
18,2,290.348610109,29.034861010900002
19,2,287.17010679699996,28.717010679699996
20,2,283.608231375,28.360823137500002
21,2,278.439678292,27.8439678292
22,2,266.942000193,26.694200019300002
23,2,253.984022875,25.3984022875
24,2,244.915529873,24.4915529873
1,3,285.60965056,28.560965056
2,3,274.464234176,27.446423417600002
3,3,268.260947648,26.826094764800004
4,3,264.65573299199997,26.4655732992
5,3,264.058577536,26.4058577536
6,3,267.530100672,26.7530100672
7,3,279.99460672,27.999460671999998
8,3,298.640117376,29.8640117376
9,3,324.97734681599997,32.4977346816
10,3,339.16201708799997,33.916201708799996
11,3,344.977598208,34.497759820800006
12,3,345.21378656,34.521378656
13,3,338.76539891199997,33.8765398912
14,3,352.161289216,35.2161289216
15,3,359.313785536,35.931378553600005
16,3,362.517925632,36.251792563200006
17,3,370.829081792,37.082908179200004
18,3,371.256894656,37.1256894656
19,3,367.192672448,36.7192672448
20,3,362.638248,36.2638248
21,3,356.029430528,35.6029430528
22,3,341.327819712,34.132781971200004
23,3,324.758984,32.4758984
24,3,313.16347283199997,31.3163472832
1,4,168.56336535999998,16.856336535999997
2,4,161.985475256,16.198547525600002
3,4,158.324370488,15.832437048800001
4,4,156.19661635199998,15.619661635199998
5,4,155.844182416,15.5844182416
6,4,157.89303343199998,15.789303343199999
7,4,165.24943431999998,16.524943431999997
8,4,176.253789456,17.6253789456
9,4,191.797704096,19.1797704096
10,4,200.169325128,20.0169325128
11,4,203.60161084799998,20.360161084799998
12,4,203.74100636,20.374100636
13,4,199.935245872,19.9935245872
14,4,207.841338496,20.7841338496
15,4,212.06265541599998,21.2062655416
16,4,213.95370019199999,21.3953700192
17,4,218.858844152,21.8858844152
18,4,219.11133413599998,21.911133413599998
19,4,216.71267928799998,21.6712679288
20,4,214.024713,21.402471300000002
21,4,210.12426876799998,21.0124268768
22,4,201.447555672,20.1447555672
23,4,191.668829,19.1668829
24,4,184.82529839199998,18.482529839199998
1,5,107.70593678,10.770593678000001
2,5,103.50290123799999,10.3502901238
3,5,101.163586774,10.116358677400001
4,5,99.804028296,9.980402829600001
5,5,99.578835668,9.9578835668
6,5,100.887977886,10.0887977886
7,5,105.58845386,10.558845386000002
8,5,112.619841588,11.2619841588
9,5,122.551844808,12.2551844808
10,5,127.90100999399999,12.7901009994
11,5,130.094117304,13.009411730400002
12,5,130.18318603,13.018318603
13,5,127.75144175599999,12.7751441756
14,5,132.803151008,13.2803151008
15,5,135.500420918,13.550042091800002
16,5,136.708730616,13.6708730616
17,5,139.842941446,13.9842941446
18,5,140.004273478,14.000427347799999
