hour,bus_id,demandP,demandQ
1,1,246.60469257900002,24.660469257900004
2,1,238.79868184500003,23.879868184500005
3,1,234.32575122300003,23.432575122300005
4,1,232.80464037000002,23.280464037
5,1,236.05911010200003,23.605911010200003
6,1,243.86119031700002,24.386119031700005
7,1,256.132270635,25.613227063500002
8,1,270.61230263100003,27.061230263100004
9,1,284.36911913100005,28.436911913100005
10,1,278.842809417,27.884280941700002
11,1,267.62510819100004,26.762510819100005
12,1,256.28556087600003,25.628556087600003
13,1,241.20415947300003,24.120415947300003
14,1,247.783848279,24.778384827900002
15,1,252.83456519400002,25.283456519400005
16,1,262.696237365,26.2696237365
17,1,274.99483131600005,27.499483131600005
18,1,280.076992383,28.007699238300003
19,1,286.845346101,28.684534610100002
20,1,287.70219924300005,28.770219924300008
21,1,279.09829315200005,27.909829315200007
22,1,271.052520759,27.1052520759
23,1,265.471183779,26.547118377900002
24,1,263.54129895,26.354129895
1,2,218.664995941,21.866499594100002
2,2,211.743386755,21.1743386755
3,2,207.777228017,20.7777228017
4,2,206.42845523,20.642845523000002
5,2,209.314201658,20.931420165800002
6,2,216.232325643,21.6232325643
7,2,227.113123165,22.7113123165
8,2,239.952603649,23.995260364900002
9,2,252.150807149,25.2150807149
10,2,247.25061454299998,24.7250614543
11,2,237.303850889,23.7303850889
12,2,227.24904600399998,22.7249046004
13,2,213.876329767,21.3876329767
14,2,219.71055624099998,21.9710556241
15,2,224.189039526,22.4189039526
16,2,232.933408835,23.2933408835
17,2,243.838602764,24.3838602764
18,2,248.34496765699998,24.8344967657
19,2,254.34648377899998,25.4346483779
20,2,255.106257597,25.5106257597
21,2,247.47715260799998,24.7477152608
22,2,240.342946161,24.0342946161
23,2,235.393960741,23.5393960741
24,2,233.68272704999998,23.368272705
1,3,279.597988544,27.9597988544
2,3,270.74760992,27.074760992
3,3,265.676244928,26.567624492800004
4,3,263.95162432,26.395162432000003
5,3,267.641510272,26.7641510272
6,3,276.487432512,27.648743251200003
7,3,290.40026336,29.040026336
8,3,306.817582016,30.681758201600005
9,3,322.414926016,32.2414926016
10,3,316.149250112,31.6149250112
11,3,303.430730176,30.343073017600002
12,3,290.574062336,29.057406233600002
13,3,273.47491692799997,27.3474916928
14,3,280.934903744,28.0934903744
15,3,286.661357184,28.6661357184
16,3,297.84242464,29.784242464000002
17,3,311.786450176,31.178645017600005
18,3,317.54855468799997,31.7548554688
19,3,325.222447936,32.5222447936
20,3,326.19393964799997,32.6193939648
21,3,316.438915072,31.6438915072
22,3,307.316697024,30.7316697024
23,3,300.988631744,30.098863174399998
24,3,298.8005472,29.88005472
1,4,165.015355064,16.5015355064
2,4,159.79196851999998,15.979196852
3,4,156.798910168,15.6798910168
4,4,155.78105992,15.578105992
5,4,157.95878603199998,15.795878603199998
6,4,163.17954247199998,16.3179542472
7,4,171.39072715999998,17.139072715999998
8,4,181.080030296,18.1080030296
9,4,190.285394296,19.0285394296
10,4,186.58746807199998,18.6587468072
11,4,179.081151256,17.908115125600002
12,4,171.493301216,17.1493301216
13,4,161.40159216799998,16.140159216799997
14,4,165.804386264,16.5804386264
15,4,169.18406990399998,16.918406990399998
16,4,175.78300084,17.578300084000002
17,4,184.012596256,18.4012596256
18,4,187.413320728,18.741332072800002
19,4,191.942359816,19.1942359816
20,4,192.515722488,19.251572248800002
21,4,186.758424832,18.6758424832
22,4,181.37460194399998,18.1374601944
23,4,177.63985426399998,17.763985426399998
24,4,176.3484732,17.634847320000002
1,5,105.438885622,10.543888562200001
2,5,102.10132920999999,10.210132921
3,5,100.188872414,10.018887241400002
4,5,99.53850265999999,9.953850266
5,5,100.929991436,10.0929991436
6,5,104.26586730599999,10.4265867306
7,5,109.51251943,10.951251943
8,5,115.703636158,11.5703636158
9,5,121.58553315799999,12.158553315799999
10,5,119.222691106,11.9222691106
11,5,114.426424238,11.4426424238
12,5,109.578060568,10.9578060568
13,5,103.12982091399999,10.3129820914
14,5,105.943048222,10.594304822200002
15,5,108.102544692,10.8102544692
16,5,112.31902457,11.231902457
17,5,117.577440488,11.7577440488
18,5,119.750381294,11.9750381294
19,5,122.644274618,12.2644274618
20,5,123.010632774,12.3010632774
21,5,119.331926336,11.933192633600001
22,5,115.891856862,11.5891856862
23,5,113.505487222,11.350548722200001
24,5,112.68034109999999,11.26803411
1,6,24.132196311999998,2.4132196312
2,6,23.36831716,2.3368317160000003
3,6,22.930605944,2.2930605944
4,6,22.78175336,2.278175336
5,6,23.100228656,2.3100228656
6,6,23.863723176,2.3863723176000002
7,6,25.06454428,2.506454428
8,6,26.481528567999998,2.6481528568
9,6,27.827740568,2.7827740568
10,6,27.286947976,2.7286947976
11,6,26.189208248,2.6189208248
12,6,25.079544928,2.5079544928
13,6,23.603711944,2.3603711944000003
14,6,24.247585911999998,2.4247585912
15,6,24.741838032,2.4741838032000003
16,6,25.70687972,2.570687972
17,6,26.910393248,2.6910393248
18,6,27.407722424,2.7407722424000003
19,6,28.070058728,2.8070058728
20,6,28.153908504,2.8153908504
21,6,27.311949056,2.7311949056000002
22,6,26.524607352,2.6524607352
23,6,25.978429912,2.5978429912000003
24,6,25.7895756,2.57895756
1,7,38.100789811000006,3.8100789811000007
2,7,36.894749605,3.6894749605
3,7,36.203675207,3.6203675207000003
4,7,35.96866133,3.5968661330000007
5,7,36.471481718,3.6471481718
6,7,37.676914653000004,3.7676914653000004
7,7,39.572814715,3.9572814715
8,7,41.810001079,4.1810001079
9,7,43.935449579,4.3935449579000005
10,7,43.08162655300001,4.308162655300001
11,7,41.348475119,4.1348475119
12,7,39.596498284000006,3.959649828400001
13,7,37.266399457000006,3.7266399457000006
14,7,38.282971111,3.8282971111000004
15,7,39.063314346000006,3.9063314346000007
16,7,40.586957285000004,4.058695728500001
17,7,42.487108244000005,4.248710824400001
18,7,43.272309647,4.3272309647
19,7,44.318030309,4.4318030309
20,7,44.45041538700001,4.445041538700001
21,7,43.121099168,4.3121099168
22,7,41.878015431,4.1878015431
23,7,41.015690611000004,4.1015690611
24,7,40.71752055,4.071752055
1,8,133.649372416,13.364937241600002
2,8,129.41884288,12.941884288
3,8,126.99470259200001,12.699470259200002
4,8,126.17032448,12.617032448000002
5,8,127.934110208,12.7934110208
6,8,132.16250956800002,13.216250956800003
7,8,138.81291904,13.881291904000001
8,8,146.660487424,14.666048742400001
9,8,154.11610342400002,15.411610342400003
10,8,151.121075968,15.112107596800001
11,8,145.04155366400002,14.504155366400003
12,8,138.89599590400002,13.889599590400003
13,8,130.72251059200002,13.072251059200003
14,8,134.288425216,13.428842521600002
15,8,137.025701376,13.7025701376
16,8,142.37031296,14.237031296000001
17,8,149.03563366400002,14.903563366400002
18,8,151.78995123200002,15.178995123200004
19,8,155.45811430400002,15.545811430400002
20,8,155.922492672,15.592249267200001
21,8,151.259537408,15.1259537408
22,8,146.899067136,14.689906713600003
23,8,143.874217216,14.3874217216
24,8,142.8283008,14.28283008
1,9,302.940275666,30.2940275666
2,9,293.35102163,29.335102163000002
3,9,287.856272842,28.785627284200004
4,9,285.98767198,28.598767198000004
5,9,289.98560870800003,28.998560870800006
6,9,299.570034318,29.957003431800004
7,9,314.64438029,31.464438029000004
8,9,332.43230167400003,33.24323016740001
9,9,349.33179267400004,34.93317926740001
10,9,342.543025718,34.254302571800004
11,9,328.762697914,32.8762697914
12,9,314.832688904,31.4832688904
13,9,296.306018342,29.630601834200004
14,9,304.388803466,30.4388803466
15,9,310.59333087600004,31.059333087600006
16,9,322.70785171,32.270785171
17,9,337.815996664,33.781599666400005
18,9,344.059151482,34.4059151482
19,9,352.37370105400004,35.237370105400004
20,9,353.426297922,35.3426297922
21,9,342.856873408,34.2856873408
22,9,332.97308538600004,33.29730853860001
23,9,326.116720466,32.6116720466
24,9,323.7459633,32.37459633
1,10,39.645724195,3.9645724195
2,10,38.390780725000006,3.839078072500001
3,10,37.671684215000006,3.767168421500001
4,10,37.42714085,3.7427140850000002
5,10,37.95034991,3.795034991
6,10,39.204661485,3.9204661485000005
7,10,41.177437675,4.1177437675
8,10,43.505338855000005,4.350533885500001
9,10,45.716971355000005,4.571697135500001
10,10,44.828526985,4.4828526985
11,10,43.025098655,4.3025098655
12,10,41.202081580000005,4.1202081580000005
13,10,38.777500465,3.8777500465000005
14,10,39.835292695,3.9835292695
15,10,40.64727777,4.064727777000001
16,10,42.232702325000005,4.223270232500001
17,10,44.20990178,4.420990178
18,10,45.026942015,4.502694201500001
19,10,46.115065205,4.6115065205
20,10,46.252818315000006,4.625281831500001
21,10,44.869600160000005,4.486960016
22,10,43.576111095,4.3576111095000005
23,10,42.678820195,4.2678820195
24,10,42.36855975,4.236855975
1,11,73.45904503,7.345904503
2,11,71.13377665,7.113377665000001
3,11,69.80137211,6.980137211000001
4,11,69.3482609,6.9348260900000005
5,11,70.31770814000001,7.0317708140000015
6,11,72.64180569000001,7.264180569000001
7,11,76.29713695000001,7.629713695000001
8,11,80.61047467,8.061047467
9,11,84.70837967000001,8.470837967000001
10,11,83.06219269,8.306219269000001
11,11,79.72064387,7.9720643870000005
12,11,76.34279932000001,7.634279932000002
13,11,71.85032461,7.1850324610000005
14,11,73.81029403000001,7.381029403000001
15,11,75.31481058,7.531481058000001
16,11,78.25242305,7.825242305000001
17,11,81.91595012,8.191595012
18,11,83.42983331,8.342983331000001
19,11,85.44600257,8.544600257
20,11,85.70124351000001,8.570124351000002
21,11,83.13829664000001,8.313829664000002
22,11,80.74160763,8.074160763
23,11,79.07902903,7.907902903
24,11,78.5041515,7.850415150000001
1,12,58.289337827000004,5.828933782700001
2,12,56.444250485,5.6444250485000005
3,12,55.386994999,5.538699499900001
4,12,55.02745381,5.502745381
5,12,55.796704726,5.5796704726
6,12,57.640863021,5.764086302100001
7,12,60.541347755000004,6.054134775500001
8,12,63.963956903,6.3963956903
9,12,67.215621403,6.7215621403000005
10,12,65.909381321,6.5909381321
11,12,63.257881183,6.3257881183
12,12,60.577580588000004,6.057758058800001
13,12,57.012827249,5.7012827249
14,12,58.568051927,5.8568051927
15,12,59.761877322000004,5.9761877322000005
16,12,62.092856245,6.2092856245000005
17,12,64.99984430800001,6.499984430800001
18,12,66.201102079,6.6201102079
19,12,67.800921013,6.780092101300001
20,12,68.003453259,6.8003453259
21,12,65.969769376,6.596976937600001
22,12,64.068010167,6.4068010167
23,12,62.748763427,6.274876342700001
24,12,62.29260135,6.2292601350000005
1,13,35.463471876,3.5463471876000003
2,13,34.34091318,3.434091318
3,13,33.697674612,3.3697674612000004
4,13,33.47892828,3.347892828
5,13,33.946943688,3.3946943687999998
6,13,35.068937147999996,3.5068937148
7,13,36.833603939999996,3.6833603939999997
8,13,38.915933364,3.8915933363999997
9,13,40.894259364,4.0894259364000005
10,13,40.099537548,4.009953754800001
11,13,38.486354004,3.8486354004
12,13,36.855648144,3.6855648144
13,13,34.686837612,3.4686837612
14,13,35.633042676,3.5633042676000004
15,13,36.359370936,3.6359370936
16,13,37.77754806,3.7777548060000004
17,13,39.546171504,3.9546171504000003
18,13,40.277021652,4.0277021652
19,13,41.250358044,4.1250358044
20,13,41.373579492,4.1373579492
21,13,40.136277888,4.0136277888
22,13,38.979239796,3.8979239796000003
23,13,38.176604676,3.8176604675999997
24,13,37.8990738,3.78990738
1,14,73.319509046,7.331950904599999
2,14,70.99865753,7.0998657530000004
3,14,69.668783902,6.966878390200001
4,14,69.21653338,6.9216533380000005
5,14,70.184139148,7.0184139148
6,14,72.503822058,7.2503822058
7,14,76.15220999,7.615220999000001
8,14,80.457354494,8.0457354494
9,14,84.547475494,8.4547475494
10,14,82.904415458,8.2904415458
11,14,79.569213934,7.956921393400001
12,14,76.197785624,7.6197785624000005
13,14,71.71384440199999,7.1713844402
14,14,73.670090846,7.367009084599999
15,14,75.171749556,7.5171749556
16,14,78.10378201,7.810378201000001
17,14,81.760350184,8.1760350184
18,14,83.27135774199999,8.3271357742
19,14,85.283697274,8.528369727400001
20,14,85.538453382,8.5538453382
21,14,82.980374848,8.2980374848
22,14,80.588238366,8.0588238366
23,14,78.928817846,7.8928817846
24,14,78.3550323,7.8355032300000005
1,15,86.097152883,8.6097152883
2,15,83.371838565,8.337183856500001
3,15,81.810203271,8.1810203271
4,15,81.27913749000001,8.127913749000001
5,15,82.41537125400001,8.2415371254
6,15,85.139313309,8.5139313309
7,15,89.423518395,8.9423518395
8,15,94.478935287,9.4478935287
9,15,99.28185578700001,9.928185578700003
10,15,97.35245400900001,9.735245400900002
11,15,93.436015407,9.3436015407
12,15,89.47703665200001,8.9477036652
13,15,84.211663521,8.4211663521
14,15,86.508831783,8.6508831783
15,15,88.27218973800001,8.8272189738
16,15,91.715197605,9.1715197605
17,15,96.00900853200001,9.600900853200002
18,15,97.783344591,9.778334459100002
19,15,100.146381477,10.014638147700001
20,15,100.445534811,10.044553481100001
21,15,97.441651104,9.7441651104
22,15,94.63262874300001,9.463262874300002
23,15,92.68401528300001,9.268401528300002
24,15,92.01023415,9.201023415
1,16,30.458496824,3.0458496824
2,16,29.49436532,2.949436532
3,16,28.941907288,2.8941907288
4,16,28.75403272,2.8754032720000002
5,16,29.155996912,2.9155996912
6,16,30.119642952,3.0119642952000003
7,16,31.63526156,3.163526156
8,16,33.423710936,3.3423710936
9,16,35.122834936000004,3.5122834936000005
10,16,34.440272552,3.4440272552000004
11,16,33.054758296,3.3054758296000006
12,16,31.654194656,3.1654194656000003
13,16,29.791469288000002,2.9791469288000005
14,16,30.604136024000002,3.0604136024000006
15,16,31.227957264,3.1227957264
16,16,32.44598644,3.244598644
17,16,33.965003296,3.3965003296000003
18,16,34.592708248,3.4592708248000004
19,16,35.428677256,3.5428677256000003
20,16,35.534508408,3.5534508408
21,16,34.471827712,3.4471827712
22,16,33.478082904000004,3.3478082904000006
23,16,32.788724024000004,3.2788724024000007
24,16,32.5503612,3.2550361199999998
1,17,79.51355153,7.951355153000001
2,17,76.99663415,7.699663415000001
3,17,75.55441261,7.555441261
4,17,75.06395590000001,7.506395590000001
5,17,76.11330514000001,7.611330514000001
6,17,78.62895519000001,7.862895519000002
7,17,82.58555945,8.258555945000001
8,17,87.25440317,8.725440317
9,17,91.69005817000001,9.169005817000002
10,17,89.90819219000001,8.990819219
11,17,86.29123237,8.629123237
12,17,82.63498532000001,8.263498532000002
13,17,77.77224011000001,7.777224011000001
14,17,79.89375053,7.989375053000001
15,17,81.52226958000001,8.152226958000002
16,17,84.70200055000001,8.470200055000001
17,17,88.66747612,8.866747612000001
18,17,90.30613381,9.030613381
19,17,92.48847607,9.248847607
20,17,92.76475401,9.276475401
21,17,89.99056864,8.999056864000002
22,17,87.39634413,8.739634413000001
23,17,85.59673553,8.559673553000001
24,17,84.97447650000001,8.497447650000002
1,18,547.044551172,54.7044551172
2,18,529.72843446,52.972843446000006
3,18,519.806107764,51.9806107764
4,18,516.4318191599999,51.643181915999996
5,18,523.6512273359999,52.365122733599996
6,18,540.958624956,54.0958624956
7,18,568.17963018,56.817963018
8,18,600.300765108,60.0300765108
9,18,630.817587108,63.0817587108
10,18,618.558543756,61.855854375599996
11,18,593.674255188,59.3674255188
12,18,568.519674768,56.8519674768
13,18,535.064518764,53.50645187640001
14,18,549.660278772,54.9660278772
15,18,560.864311992,56.08643119920001
16,18,582.7405138199999,58.274051381999996
17,18,610.022552688,61.002255268800006
18,18,621.296338644,62.129633864400006
19,18,636.310615068,63.631061506799995
20,18,638.2113771239999,63.821137712399995
21,18,619.1252847359999,61.91252847359999
22,18,601.2773034119999,60.12773034119999
23,18,588.896192772,58.8896192772
24,18,584.6151186,58.46151186
1,19,144.616373734,14.461637373400002
2,19,140.03869537,14.003869537
3,19,137.415634958,13.741563495800001
4,19,136.52361002,13.652361002000001
5,19,138.432128492,13.8432128492
6,19,143.007501882,14.300750188200002
7,19,150.20363071,15.020363071
8,19,158.695154926,15.8695154926
9,19,166.762563926,16.676256392600003
10,19,163.521770482,16.3521770482
11,19,156.943374686,15.6943374686
12,19,150.293524696,15.0293524696
13,19,141.449339458,14.1449339458
14,19,145.307865934,14.530786593400002
15,19,148.269757524,14.826975752400001
16,19,154.05293729,15.405293729
17,19,161.265200936,16.126520093600003
18,19,164.245532318,16.4245532318
19,19,168.214697546,16.8214697546
20,19,168.717181878,16.8717181878
21,19,163.671593792,16.3671593792
22,19,158.953312014,15.895331201400001
23,19,155.680248934,15.5680248934
24,19,154.5485067,15.454850669999999
1,20,325.454758034,32.5454758034
2,20,315.15283187,31.515283187
3,20,309.24971405800005,30.924971405800008
4,20,307.24223902,30.724223902000002
5,20,311.537301892,31.153730189200004
6,20,321.83404078200005,32.183404078200006
7,20,338.02871021000004,33.80287102100001
8,20,357.138627626,35.7138627626
9,20,375.294086626,37.529408662600005
10,20,368.000779382,36.800077938200005
11,20,353.196299386,35.3196299386
12,20,338.23101389600004,33.823101389600005
13,20,318.327443558,31.832744355800003
14,20,327.01094023400003,32.7010940234
15,20,333.676587324,33.3676587324
16,20,346.69145779,34.669145779000004
17,20,362.92243813600004,36.2922438136
18,20,369.62958341800004,36.962958341800004
19,20,378.562069246,37.8562069246
20,20,379.692894978,37.969289497800006
21,20,368.33795219200005,36.833795219200006
22,20,357.71960231400004,35.77196023140001
23,20,350.35367323400004,35.0353673234
24,20,347.8067217,34.78067217
1,21,972.149898391,97.2149898391
2,21,941.377521505,94.1377521505
3,21,923.744608667,92.3744608667
4,21,917.74817873,91.774817873
5,21,930.577749758,93.0577749758
6,21,961.334631993,96.13346319930001
7,21,1009.708932415,100.97089324150001
8,21,1066.791226699,106.6791226699
9,21,1121.022505199,112.10225051990001
10,21,1099.237025893,109.9237025893
11,21,1055.015291939,105.50152919390001
12,21,1010.313223804,101.03132238040001
13,21,950.860247917,95.08602479170001
14,21,976.798293691,97.6798293691
15,21,996.708920226,99.67089202260001
16,21,1035.584999585,103.55849995850002
17,21,1084.067762564,108.40677625640001
18,21,1104.102346307,110.41023463070002
19,21,1130.784135329,113.07841353290002
20,21,1134.161969247,113.41619692469999
21,21,1100.244178208,110.02441782080001
22,21,1068.526627611,106.85266276110002
23,21,1046.524223191,104.6524223191
24,21,1038.91634955,103.891634955
1,22,168.778685726,16.8778685726
2,22,163.43617493,16.343617493
3,22,160.374857062,16.0374857062
4,22,159.33379378,15.933379378000001
5,22,161.561184988,16.1561184988
6,22,166.901005698,16.690100569800002
