hour,bus_id,demandP,demandQ
1,1,262.837736049,26.283773604900002
2,1,251.52963288600003,25.152963288600006
3,1,244.61584996500002,24.461584996500005
4,1,240.99584196600003,24.099584196600006
5,1,239.83240834200004,23.983240834200004
6,1,242.40689828700002,24.240689828700003
7,1,252.65376132000003,25.265376132000004
8,1,270.663399378,27.066339937800002
9,1,297.100070172,29.710007017200002
10,1,309.815299137,30.9815299137
11,1,314.18996678400003,31.418996678400006
12,1,313.120865616,31.3120865616
13,1,305.05544062800004,30.505544062800006
14,1,316.135573689,31.613557368900004
15,1,322.82924754600003,32.2829247546
16,1,327.722743701,32.7722743701
17,1,334.947037623,33.494703762300006
18,1,336.08688813300006,33.608688813300006
19,1,333.85042282200004,33.385042282200004
20,1,331.39777896600003,33.1397778966
21,1,322.943232597,32.2943232597
22,1,306.95388130500004,30.695388130500007
23,1,289.68318081900003,28.968318081900005
24,1,279.32233273500003,27.932233273500003
1,2,233.058876071,23.3058876071
2,2,223.03195279399998,22.3031952794
3,2,216.901484235,21.690148423500002
4,2,213.691614114,21.3691614114
5,2,212.65999461799998,21.2659994618
6,2,214.942801273,21.4942801273
7,2,224.02872028,22.402872028
8,2,239.997911262,23.9997911262
9,2,263.439373188,26.343937318800002
10,2,274.71399842299996,27.4713998423
11,2,278.593027136,27.8593027136
12,2,277.645052464,27.764505246400002
13,2,270.493420012,27.049342001200003
14,2,280.31820163099997,28.031820163099997
15,2,286.253498934,28.6253498934
16,2,290.592574179,29.0592574179
17,2,296.99837361699997,29.6998373617
18,2,298.009081907,29.8009081907
19,2,296.026002538,29.602600253800002
20,2,293.851237114,29.385123711400002
21,2,286.354569763,28.6354569763
22,2,272.176772095,27.2176772095
23,2,256.86279890099996,25.686279890099996
24,2,247.67580906499998,24.7675809065
1,3,298.002854464,29.8002854464
2,3,285.181837696,28.5181837696
3,3,277.34305824,27.734305824000003
4,3,273.23872857599997,27.323872857599998
5,3,271.919638912,27.1919638912
6,3,274.838570432,27.4838570432
7,3,286.45636351999997,28.645636351999997
8,3,306.875515008,30.687551500799998
9,3,336.849153792,33.6849153792
10,3,351.265556032,35.1265556032
11,3,356.225511424,35.6225511424
12,3,355.01337497599997,35.5013374976
13,3,345.868875008,34.586887500799996
14,3,358.431421504,35.843142150400006
15,3,366.020643456,36.602064345600006
16,3,371.568841536,37.1568841536
17,3,379.759675328,37.975967532800006
18,3,381.052026688,38.105202668800004
19,3,378.51634419199996,37.851634419199996
20,3,375.735560576,37.5735560576
21,3,366.149878592,36.6149878592
22,3,348.02130848,34.802130848000004
23,3,328.439957184,32.8439957184
24,3,316.69292896,31.669292896
1,4,175.87768458399998,17.5877684584
2,4,168.31087537599998,16.8310875376
3,4,163.68452244,16.368452244
4,4,161.262196656,16.1262196656
5,4,160.483685872,16.0483685872
6,4,162.206403992,16.2206403992
7,4,169.06308511999998,16.906308512
8,4,181.11422164799998,18.1114221648
9,4,198.804301152,19.8804301152
10,4,207.312687592,20.731268759200002
11,4,210.239993344,21.023999334400003
12,4,209.52460505599998,20.9524605056
13,4,204.12763164799998,20.412763164799998
14,4,211.541894824,21.1541894824
15,4,216.020961936,21.6020961936
16,4,219.295441416,21.9295441416
17,4,224.129572568,22.4129572568
18,4,224.89230272799998,22.4892302728
19,4,223.39577355199998,22.3395773552
20,4,221.75458865599998,22.1754588656
21,4,216.09723495199998,21.6097234952
22,4,205.39797188,20.539797188
23,4,193.841294904,19.3841294904
24,4,186.90834076,18.690834075999998
1,5,112.37952408199999,11.2379524082
2,5,107.544604748,10.7544604748
3,5,104.58853137,10.458853137
4,5,103.040752188,10.304075218800001
5,5,102.543311756,10.2543311756
6,5,103.644066766,10.3644066766
7,5,108.02523975999999,10.802523976
8,5,115.725483204,11.572548320400001
9,5,127.028808696,12.702880869600001
10,5,132.46536206599998,13.246536206599998
11,5,134.335805312,13.4335805312
12,5,133.878697888,13.387869788800002
13,5,130.430225704,13.043022570400002
14,5,135.167673602,13.516767360200001
15,5,138.029636628,13.8029636628
16,5,140.121911418,14.0121911418
17,5,143.21074761399998,14.321074761399998
18,5,143.698104794,14.3698104794
19,5,142.74187639599998,14.2741876396
20,5,141.693218188,14.1693218188
21,5,138.07837234599998,13.8078372346
22,5,131.24192749,13.124192749
23,5,123.857625942,12.385762594200001
24,5,119.42771723,11.942771723
1,6,25.720726472,2.5720726472
2,6,24.614140208,2.4614140208
3,6,23.93757252,2.393757252
4,6,23.583326447999998,2.3583326448
5,6,23.469475376,2.3469475375999997
6,6,23.721409336,2.3721409336000003
7,6,24.72414496,2.4724144960000003
8,6,26.486528784,2.6486528784
9,6,29.073563615999998,2.9073563615999998
10,6,30.317848136,3.0317848136
11,6,30.745943552,3.0745943552000004
12,6,30.641323648,3.0641323648000003
13,6,29.852058784,2.9852058784000004
14,6,30.936336391999998,3.0936336392
15,6,31.591364688,3.1591364688
16,6,32.070231528,3.2070231528
17,6,32.777185144,3.2777185144
18,6,32.888728424,3.2888728424
