hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.02523044694735569,0.3579440848080322,0.07487521
2,1,0.026391239340522253,0.0,0.07321131
3,1,0.027403414686505367,0.0,0.07265668
4,1,0.027466572224483645,0.16670346728472704,0.07321131
5,1,0.0,0.24631479207137427,0.07321131
6,1,0.050411593906112016,0.0,0.09040488
7,1,0.2062440859770035,0.2770575419561592,0.08874099
8,1,0.3826973259660001,0.0,0.14531337
9,1,0.5473578874269895,0.14155677214955817,0.32224071
10,1,0.6835881433059812,0.061537887707862705,0.32113145
11,1,0.7851433626710338,0.00717430347202897,0.31613977
12,1,0.8453402432063922,0.005776431139566641,0.20188575
13,1,0.8587573299855372,0.10499946337285662,0.09373267
14,1,0.7993854363681571,0.09890832694167641,0.13311148
15,1,0.7301313843348246,0.11675223378114316,0.21242374
16,1,0.5595430600274269,0.09147451144047203,0.26400444
17,1,0.33848961694174257,0.1410351816182169,0.3239046
18,1,0.17404431672691537,0.0356808695652174,0.32723239
19,1,0.07789129604459509,0.0,0.32113145
20,1,0.009055458527285629,0.1995859094924554,0.30615641
21,1,0.0,0.1376236249365495,0.20909595
22,1,0.037403205266328114,0.18086675988350295,0.14143095
23,1,0.03407951754093015,0.13969391304347828,0.1192457
24,1,0.03130153549934463,0.0,0.078203
1,2,0.014679986013054484,0.0,0.07487521
2,2,0.01567048226066795,0.01987862516414609,0.07321131
3,2,0.015127666104537375,0.027352126739307422,0.07265668
4,2,0.014249418717792088,0.0,0.07321131
5,2,0.0,0.0,0.07321131
6,2,0.03365121888404168,0.0,0.09040488
7,2,0.16861365831190528,0.0,0.08874099
8,2,0.3392826248398246,0.0,0.14531337
9,2,0.529234087476453,0.0,0.32224071
10,2,0.6796916654787059,0.0,0.32113145
11,2,0.7864407294033304,0.0,0.31613977
12,2,0.8509505213368613,0.0,0.20188575
13,2,0.8699777024444297,0.0,0.09373267
14,2,0.8359427290610009,0.01337353387939177,0.13311148
15,2,0.7650124609196538,0.0,0.21242374
16,2,0.6566919022865568,0.0,0.26400444
17,2,0.5090615380262972,0.06243901218194045,0.3239046
18,2,0.3402469842951142,0.029551207652218674,0.32723239
19,2,0.16315843205576877,0.0,0.32113145
20,2,0.026631428507669815,0.014788891237258578,0.30615641
21,2,0.0,0.0,0.20909595
22,2,0.0317633023981555,0.0,0.14143095
23,2,0.022738474190955302,0.0,0.1192457
24,2,0.017623163419399082,0.0,0.078203
1,3,0.01997495757100393,0.007463743470319567,0.07487521
2,3,0.023359298290616,0.8702080822773796,0.07321131
3,3,0.023696553143350296,0.22109011286829303,0.07265668
4,3,0.022016205302475188,0.18947224285113282,0.07321131
5,3,0.0,0.08241378840298004,0.07321131
6,3,0.06485646401950905,0.08532165613305617,0.09040488
7,3,0.24755124507922713,0.0364427710963603,0.08874099
8,3,0.43564965756866875,0.12351132450115133,0.14531337
9,3,0.6029612747506143,0.11812795934204658,0.32224071
10,3,0.7370907249785861,0.13099104947834994,0.32113145
11,3,0.8292911196840425,0.12051399905432057,0.31613977
12,3,0.8771601169396661,0.0,0.20188575
13,3,0.8603780745954572,0.2075904710043347,0.09373267
14,3,0.7178443278194961,0.0,0.13311148
15,3,0.4989898667263278,0.0,0.21242374
16,3,0.5088523065711549,0.02577999999999998,0.26400444
17,3,0.3402234199693036,0.0,0.3239046
18,3,0.243693107001917,0.12796086316316096,0.32723239
19,3,0.10005210770444103,0.15585957444516876,0.32113145
20,3,0.010123764751093289,0.09723937143637561,0.30615641
21,3,0.0,0.15254590927454575,0.20909595
22,3,0.030742089790921173,0.07091797625621495,0.14143095
23,3,0.02884544434408176,0.2521708467468644,0.1192457
24,3,0.024957495824942534,0.002906657226131361,0.078203
1,4,0.026675579715375004,0.05361225511930773,0.07487521
2,4,0.02697674709085353,0.05915763198656378,0.07321131
3,4,0.02451812262434327,0.1889536785356294,0.07265668
4,4,0.01890050648128925,0.0,0.07321131
5,4,0.0,0.26101919921405903,0.07321131
6,4,0.053773444471914164,0.0,0.09040488
7,4,0.21409504255369982,0.03746072634706188,0.08874099
8,4,0.39293361175238756,0.12815634320993577,0.14531337
9,4,0.5588357250386201,0.0783709990537764,0.32224071
10,4,0.6970032583232098,0.0,0.32113145
11,4,0.7977087819350452,0.026782369007686144,0.31613977
12,4,0.8244969876515967,0.1232792236114293,0.20188575
13,4,0.7621633580393442,0.13991834104128278,0.09373267
14,4,0.7506324734193713,0.1536268380708173,0.13311148
15,4,0.6265852301896957,0.20488369029630552,0.21242374
16,4,0.4991471824524239,0.3084120844001959,0.26400444
17,4,0.399160260195029,0.2486085795832952,0.3239046
18,4,0.29605329102602007,0.0076582608695652254,0.32723239
19,4,0.12440313854943724,0.03978347826086957,0.32113145
20,4,0.01249855827371764,0.2171527065143436,0.30615641
21,4,0.0,0.12072260869565218,0.20909595
22,4,0.030895182633899457,0.16672608695652172,0.14143095
23,4,0.029085940508125203,0.20451762954376917,0.1192457
24,4,0.025435367677706846,0.37656178435878296,0.078203
1,5,0.01553236798304247,0.0,0.07487521
2,5,0.01767688321484323,0.13473989941991543,0.07321131
3,5,0.01484762405821595,0.0,0.07265668
4,5,0.01306036837967863,0.0018604999583036088,0.07321131
5,5,0.0,0.03488347742911828,0.07321131
6,5,0.048019524665748964,0.06531708229785411,0.09040488
7,5,0.19926322075318567,0.0,0.08874099
8,5,0.38186550085551635,0.0,0.14531337
