hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.022570324394724103,0.4215658336190255,0.1198233
2,1,0.020536290975408718,0.08086863815548659,0.1198233
3,1,0.019479194272544326,0.0,0.1198233
4,1,0.01813592298744069,0.10635688934983036,0.1198233
5,1,0.0,0.0,0.11927112
6,1,0.04082410298134442,0.0,0.11816676
7,1,0.2021311124027463,0.1998246745223206,0.11651022
8,1,0.3907124136102979,0.0,0.14798454
9,1,0.5625295909360789,0.1741629448376456,0.26780784
10,1,0.6991442394866411,0.14852546779799694,0.27112093
11,1,0.8049510210571613,0.15652621363506772,0.28106019
12,1,0.8716956802649529,0.25384155563239835,0.27167311
13,1,0.8536164422033486,0.28709758206137614,0.14246273
14,1,0.7472325944858959,0.0,0.17559359
15,1,0.742003237214431,0.053624613883874205,0.17228051
16,1,0.6254091759791008,0.37257020139842334,0.19326339
17,1,0.4624786948935512,0.3519817095764862,0.2252899
18,1,0.27364839349118575,0.08164872334507474,0.22473771
19,1,0.09915348341983796,0.05786907149317383,0.22694644
20,1,0.004662843886835199,0.13186137190201294,0.1695196
21,1,0.0,0.0,0.14467145
22,1,0.04022843288045489,0.029691765630558486,0.13307565
23,1,0.03356077602157386,0.03435913043478261,0.11209277
24,1,0.024482635969376533,0.19564330062871643,0.10988404
1,2,0.01088887000709045,0.13858660706096354,0.1198233
2,2,0.01104413733551716,0.14467642161342606,0.1198233
3,2,0.011271330686858358,0.17211769434800425,0.1198233
4,2,0.011507712548072624,0.1656891539223741,0.1198233
5,2,0.0,0.12512504686774212,0.11927112
6,2,0.026821869156414484,0.9796586701539991,0.11816676
7,2,0.17348303061248613,0.425565381797206,0.11651022
8,2,0.3571339498396642,0.12235131666895145,0.14798454
9,2,0.5330495294171324,0.08380458820964157,0.26780784
10,2,0.6823058185830779,0.190778152463587,0.27112093
11,2,0.7983512929852697,0.24164685413704282,0.28106019
12,2,0.8669631015325702,0.20877995076395858,0.27167311
13,2,0.8864284291079202,0.20751701553124793,0.14246273
14,2,0.8501316855456343,0.17735613451846138,0.17559359
15,2,0.7737644174504389,0.18117646685167946,0.17228051
16,2,0.6541011735414756,0.09590630550381699,0.19326339
17,2,0.49595987796974883,0.08582631780767015,0.2252899
18,2,0.3158463961744797,0.0,0.22473771
19,2,0.1332752799313679,0.0,0.22694644
20,2,0.010844476293371033,0.006795633549165342,0.1695196
21,2,0.0,0.0,0.14467145
22,2,0.024005736265451782,0.013468789541249053,0.13307565
23,2,0.019318928684920515,0.0,0.11209277
24,2,0.01530175985685922,0.0,0.10988404
1,3,0.016945304316853604,0.8989672732815536,0.1198233
2,3,0.016397732221652726,0.7099489590242964,0.1198233
3,3,0.014107446734504188,0.5012165918352807,0.1198233
4,3,0.012089079454374546,0.040812910997190574,0.1198233
5,3,0.0,0.9646553923279512,0.11927112
6,3,0.054232864474743916,0.07051409921054694,0.11816676
7,3,0.24459400938540565,0.0,0.11651022
8,3,0.44589994283427525,0.0028416614845385036,0.14798454
9,3,0.6199837327583254,0.08804959879122137,0.26780784
10,3,0.7572544752996024,0.665104302958056,0.27112093
11,3,0.8434793700540165,0.5704360101901608,0.28106019
12,3,0.8882554194106099,0.46501921458051326,0.27167311
13,3,0.8812349885922589,0.01539642974008607,0.14246273
14,3,0.7290422428738108,0.41628807567145915,0.17559359
15,3,0.7481513066972157,0.17980698037120807,0.17228051
16,3,0.6041053975351924,0.19856357246278786,0.19326339
17,3,0.4229194151988843,0.09004785103110971,0.2252899
18,3,0.24364948945107373,0.0,0.22473771
19,3,0.07835330274212221,0.0,0.22694644
20,3,0.003562373300248861,0.0,0.1695196
21,3,0.0,0.0,0.14467145
22,3,0.029724723052160295,0.061767826086956516,0.13307565
23,3,0.024384713913791243,0.08777304347826086,0.11209277
24,3,0.018847340046351236,0.1366339130434783,0.10988404
1,4,0.015732986432827483,0.1771789336817957,0.1198233
2,4,0.016611196272329976,0.1252729724778687,0.1198233
3,4,0.01408897499362388,0.27436845782804986,0.1198233
4,4,0.01217744602404078,0.0,0.1198233
5,4,0.0,0.520288355556575,0.11927112
6,4,0.04402918955946856,0.2895249093894309,0.11816676
7,4,0.20951989682249028,0.0,0.11651022
8,4,0.39805091774039875,0.0,0.14798454
9,4,0.5698264254247469,0.1184045334720678,0.26780784
10,4,0.7202577852786757,0.27034716266281517,0.27112093
11,4,0.7997402149184116,0.18229934310309356,0.28106019
12,4,0.8725005991878516,0.33031394548144855,0.27167311
13,4,0.2766274066913201,0.33530910984144385,0.14246273
14,4,0.7545597496307858,0.1760712025335298,0.17559359
15,4,0.7694969905629895,0.0,0.17228051
16,4,0.6354682424212379,0.3499255120227641,0.19326339
17,4,0.46740586058140243,0.2383924131163699,0.2252899
18,4,0.2786677952576775,0.20596173913043483,0.22473771
19,4,0.10125170033048653,0.0,0.22694644
20,4,0.0033927416078938857,0.15475478260869566,0.1695196
21,4,0.0,0.06343217391304348,0.14467145
22,4,0.03012117521951034,0.0,0.13307565
23,4,0.024289637099816595,0.002379605243797694,0.11209277
24,4,0.018563717896516656,0.0,0.10988404
1,5,0.011061204219191541,0.0,0.1198233
2,5,0.010833378708911271,0.19203202257567922,0.1198233
3,5,0.010887336653638682,0.0,0.1198233
4,5,0.010916355384893214,0.04481275108432423,0.1198233
5,5,0.0,0.05776378691255818,0.11927112
6,5,0.03954347568662286,0.038241865452405197,0.11816676
7,5,0.19948183341371667,0.0,0.11651022
8,5,0.3945646896812273,0.0,0.14798454
9,5,0.4915814984092596,0.23252285991776497,0.26780784
10,5,0.6228755950893067,0.1336731180976955,0.27112093
11,5,0.8424783720614009,0.0,0.28106019
12,5,0.9078046729637945,0.030710646716368743,0.27167311
13,5,0.9192393658247654,1.0,0.14246273
14,5,0.855608570300704,0.09038777332701244,0.17559359
15,5,0.7938198076218824,0.11646057727000395,0.17228051
16,5,0.6608536528542513,0.2067413850457668,0.19326339
17,5,0.49290699417873,0.2554767607789261,0.2252899
18,5,0.30018945921031853,0.30809721201311324,0.22473771
19,5,0.1112535875537146,0.26256238886668154,0.22694644
20,5,0.0064243468707761405,0.3946267219264725,0.1695196
21,5,0.0,0.5967033158946556,0.14467145
22,5,0.021355496896001497,0.5234453699195245,0.13307565
23,5,0.018611813430040116,0.27237429868082563,0.11209277
24,5,0.014897920885159129,0.3244063871349176,0.10988404
1,6,0.013306832222305725,0.11666711967453329,0.1198233
2,6,0.013709951131150103,0.19256368750792388,0.1198233
3,6,0.014247326164961834,0.0,0.1198233
4,6,0.014007905844537146,0.1734337873343264,0.1198233
5,6,0.0,0.5907737580038371,0.11927112
6,6,0.03840848366988046,0.7218737432836076,0.11816676
7,6,0.21413219773238948,0.5300265433625376,0.11651022
