hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.031131111486883273,0.23539307595615372,0.09607951
2,1,0.03126804934675255,0.4943177277745272,0.09442297
3,1,0.032300063009417124,0.5359800578124643,0.09276643
4,1,0.03313803923009466,0.46110158609250257,0.09221425
5,1,0.0,0.33689949046511936,0.09221425
6,1,,0.19369887791712592,0.09331861
7,1,0.009330762871797167,0.4116043259630511,0.09718388
8,1,0.02647824482009673,0.18955379652228543,0.10381005
9,1,0.022289082614494686,0.10407562511469932,0.24682496
10,1,0.030213554250655996,0.26350439821174626,0.26836002
11,1,0.0915549993319275,0.27010753828954753,0.26062949
12,1,0.09747757617243805,0.24325472385640437,0.24461623
13,1,0.10532378492991508,0.27742818987520673,0.12203203
14,1,0.09238956822815948,0.2900448698203567,0.11154059
15,1,0.09268479259854497,0.4054160859450338,0.1109884
16,1,0.08635880935670912,0.6010310362069101,0.12368857
17,1,0.08242845490133589,0.4122979569185967,0.22142463
18,1,0.0829977967937486,0.30570021792429786,0.21755936
19,1,0.014146330322206946,0.0,0.2076201
20,1,0.0,0.0,0.20044174
21,1,0.0,0.0,0.18111541
22,1,0.010879187388936904,0.0,0.14798454
23,1,0.00952512383821417,0.0,0.1170624
24,1,0.009230146690002924,0.0,0.10601877
1,2,0.02555670845580467,0.40130220819392315,0.09607951
2,2,0.02622987363814366,0.42128088490185706,0.09442297
3,2,0.027485927393009726,0.33581341213833427,0.09276643
4,2,0.027858465394358566,0.15170286645445963,0.09221425
5,2,0.0,0.19441451115281885,0.09221425
6,2,,0.26594875075942187,0.09331861
7,2,0.004352433395710729,0.29838453077000243,0.09718388
8,2,0.014718665372949894,0.1960059774448494,0.10381005
9,2,0.04331257452814983,0.11440061169877568,0.24682496
10,2,0.12687331379012315,0.15115938454729208,0.26836002
11,2,0.3046118440297554,0.2548440251874043,0.26062949
12,2,0.4557782819613591,0.23039559919249705,0.24461623
13,2,0.5090864272649125,0.14977171876464476,0.12203203
14,2,0.4197068967955537,0.4549897510226923,0.11154059
15,2,0.4181451263192442,0.34461952632366594,0.1109884
16,2,0.4326095644512678,0.3009645174682176,0.12368857
17,2,0.3580766611891175,0.3051088924839311,0.22142463
18,2,0.2635187372293368,0.3057278541872681,0.21755936
19,2,0.08698481193802478,0.17616616733621712,0.2076201
20,2,0.0010944378245322868,0.28189432387467234,0.20044174
21,2,0.0,0.10190493451150724,0.18111541
22,2,0.030983104225175643,0.007939189975830985,0.14798454
23,2,0.028357815716917742,0.1291416702890863,0.1170624
24,2,0.024317968751620435,0.1983185479059568,0.10601877
1,3,0.02665755598977868,0.0,0.09607951
2,3,0.027663584536558677,0.10333031995768359,0.09442297
3,3,0.026827855769297464,0.3528800487533655,0.09276643
4,3,0.02767683683407104,0.6086072508169001,0.09221425
5,3,0.0,0.38581111976592924,0.09221425
6,3,,0.3517601527488872,0.09331861
7,3,0.006198278694398418,0.558826653946639,0.09718388
8,3,0.0252016368057244,0.030518320397942743,0.10381005
9,3,0.026858594995765817,0.1263806878936135,0.24682496
10,3,0.050509194287705526,0.46493532499587115,0.26836002
11,3,0.07172617690120835,0.4250538297964316,0.26062949
12,3,0.14555468116440376,0.3892663340270907,0.24461623
13,3,0.13390607558704673,0.44989017242196677,0.12203203
14,3,0.10670962091681785,0.45955661253027136,0.11154059
15,3,0.11366917552420384,0.2056560215607678,0.1109884
16,3,0.08204510706129854,0.48922608272966916,0.12368857
17,3,0.04885895028663422,0.5039469387470682,0.22142463
18,3,0.05243042590445345,0.34212353904537257,0.21755936
19,3,0.00885881827697304,0.2091455553354034,0.2076201
20,3,0.0,0.24451124108110317,0.20044174
21,3,0.0,0.09716850939621259,0.18111541
22,3,0.022662044053007317,0.0,0.14798454
23,3,0.021264580593363544,0.0,0.1170624
24,3,0.01709236586355568,0.01340559312857734,0.10601877
1,4,0.026666838297867333,0.0,0.09607951
2,4,0.02721883606402431,0.03194269150682443,0.09442297
3,4,0.027712248738667216,0.2940772969720456,0.09276643
4,4,0.02776901946169888,0.3169712830663541,0.09221425
5,4,0.0,0.3383620473519296,0.09221425
6,4,,0.15306614338703947,0.09331861
7,4,0.0070012206716275425,0.41779061065711043,0.09718388
8,4,0.0236771415726176,0.035939928460266564,0.10381005
9,4,0.023692493495441388,0.5093300496076607,0.24682496
10,4,0.04080590863855031,0.6945804857512339,0.26836002
11,4,0.07357534798071028,0.5993031482811169,0.26062949
12,4,0.13832272036883078,0.09779167729790403,0.24461623
13,4,0.10685423906158459,0.32684049085981687,0.12203203
14,4,0.109883845842693,0.3571804445538379,0.11154059
15,4,0.11429195004147447,0.28669918862339605,0.1109884
16,4,0.08386524113414373,0.4019964466469927,0.12368857
17,4,0.056600581382431646,0.6566748476533265,0.22142463
18,4,0.04227178693243706,0.3572694907511771,0.21755936
19,4,0.011128168119492113,0.42700835247562197,0.2076201
20,4,,0.41672125940923727,0.20044174
21,4,0.0,0.14057026006619242,0.18111541
22,4,0.022066359466892786,0.07936274021065125,0.14798454
23,4,0.01653630113464158,0.0,0.1170624
24,4,0.01652741029871103,0.0,0.10601877
1,5,0.024979393591861635,0.10557224647591706,0.09607951
2,5,0.02530797101331761,0.357884210114165,0.09442297
3,5,0.026857325855389844,0.17282409428678577,0.09276643
4,5,0.02912505015545053,0.3394253959169575,0.09221425
5,5,0.0,0.3846346548193079,0.09221425
6,5,,0.40654792700380143,0.09331861
7,5,0.004830615426998628,0.5176857530790722,0.09718388
8,5,0.019865381258593433,0.42158315676279356,0.10381005
9,5,0.05111013513679358,0.0,0.24682496
10,5,0.07065221503783656,0.12160987757899366,0.26836002
11,5,0.10713746699356819,0.26017354464383813,0.26062949
12,5,0.13374228726637533,0.28451327295881795,0.24461623
13,5,0.14242752769890957,0.2479475902721324,0.12203203
14,5,0.13935644067217878,0.39328123453218206,0.11154059
15,5,0.16172487626656368,0.2772599956471981,0.1109884
16,5,0.15013383980039663,0.22276267370126365,0.12368857
17,5,0.11522514068863653,0.12443052623521025,0.22142463
18,5,0.11963713075350396,0.217648873250834,0.21755936
19,5,0.03973462547508146,0.0,0.2076201
20,5,0.0,0.0,0.20044174
21,5,0.0,0.0,0.18111541
22,5,0.020437638115438396,0.007502601599275231,0.14798454
23,5,0.014557611689121291,0.1738747217404785,0.1170624
24,5,0.011921973162473481,0.10644564703467255,0.10601877
1,6,0.026370678246147347,0.05309277375789754,0.09607951
2,6,0.026084302050364182,0.0,0.09442297
3,6,0.02818861389990686,0.34793960481796776,0.09276643
4,6,0.028817891644626656,0.3610506894064088,0.09221425
5,6,0.0,0.210515174895324,0.09221425
6,6,,0.0668676886341292,0.09331861
7,6,0.004784431380616629,0.11934864010343131,0.09718388
8,6,0.016292104807933944,0.04809301623696948,0.10381005
9,6,0.04683087457679771,0.04742773080058921,0.24682496
10,6,0.16670792483795552,0.0,0.26836002
11,6,0.42417241435810266,0.07560952710632558,0.26062949
12,6,0.4662155382032881,0.4323749715869557,0.24461623
13,6,0.3649563685589429,0.3305479483667485,0.12203203
14,6,0.2953782222181917,0.6131064960892448,0.11154059
15,6,0.352305276239088,0.4297935448659019,0.1109884
16,6,0.3407545284180901,0.4117893535177317,0.12368857
17,6,0.35219932362453216,0.3866972088932946,0.22142463
18,6,0.23735032717871934,0.2902179782780332,0.21755936
19,6,0.07461285351775813,0.1504208258920653,0.2076201
20,6,6.831922446022592e-6,0.15500171912774588,0.20044174
21,6,0.0,0.1528206539206031,0.18111541
22,6,0.01752708583219075,0.19177606247391063,0.14798454
23,6,0.024666931740894297,0.2828042025407616,0.1170624
24,6,0.017728402017782738,0.2739697982863289,0.10601877
1,7,0.024118390597291355,0.17476380220554597,0.09607951
2,7,0.025187296937308586,0.37877454760975626,0.09442297
3,7,0.027244250243322686,0.2784730400083504,0.09276643
4,7,0.0285491343649067,0.4290967557380879,0.09221425
