hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.03323179222447036,0.5826538156052179,0.22739878
2,1,0.034346131786838735,0.0,0.22739878
3,1,0.03604229902140637,0.2875401753361043,0.22795341
4,1,0.03794200512325879,0.0,0.2296173
5,1,0.0,0.0,0.23017194
6,1,0.017109342990845024,0.14276818643147376,0.2296173
7,1,0.1896850786405432,0.2830128507267287,0.22906267
8,1,0.3888620015758549,0.0,0.23627288
9,1,0.5595266261306854,0.0,0.40099834
10,1,0.6956675417051879,0.14830098040351242,0.42262895
11,1,0.8046898501661806,0.0,0.40599002
12,1,0.8255058174277812,0.09077548726437785,0.39156961
13,1,0.7325347027614049,0.2202666921839023,0.20133111
14,1,0.7894428824998009,0.03284147007448067,0.24348308
15,1,0.7301205877626182,0.0,0.27565169
16,1,0.617681489300603,0.0,0.32501387
17,1,0.48276852947830723,0.3044228778983014,0.34941764
18,1,0.17653217998791812,0.03459168560228263,0.33388796
19,1,0.042482512004385777,0.8923965866640885,0.33388796
20,1,0.0031144852684873645,1.0,0.30393788
21,1,0.0,0.36493432864723635,0.29118136
22,1,0.03869478293322735,0.009509244848752296,0.23294509
23,1,0.0325018225831098,0.27472996995050497,0.19855796
24,1,0.02671899681562831,0.5865883769277456,0.1885746
1,2,0.018296960880827356,0.020021766296284396,0.22739878
2,2,0.022230173500188216,0.12240982444079183,0.22739878
3,2,0.022128766369311464,0.22578606896741163,0.22795341
4,2,0.024554970381602634,0.26144767271111247,0.2296173
5,2,0.0,0.28345980740462606,0.23017194
6,2,0.03140264984700738,0.1325383010105062,0.2296173
7,2,0.17520962153302883,0.34561378134540827,0.22906267
8,2,0.3384817860306768,1.0,0.23627288
9,2,0.4522798138505757,0.3670408557111093,0.40099834
10,2,0.5447162781597484,0.28883795518017513,0.42262895
11,2,0.7441662533261459,0.20698608138848484,0.40599002
12,2,0.8409167143182987,0.2570111552373783,0.39156961
13,2,0.8703433139362684,0.33438847519153564,0.20133111
14,2,0.8449414160084829,0.6207820394450856,0.24348308
15,2,0.7757333509424591,0.20756896083350448,0.27565169
16,2,0.6601608985817836,0.2849515951689244,0.32501387
17,2,0.2997270100472472,1.0,0.34941764
18,2,0.09460179800418834,0.666589116874256,0.33388796
19,2,0.033036410815441,0.26084217249774505,0.33388796
20,2,0.0049518168438882045,0.0,0.30393788
21,2,0.0,0.05857532703761994,0.29118136
22,2,0.02377277745218335,0.2030481455808559,0.23294509
23,2,0.02018162964878257,0.4885074473843013,0.19855796
24,2,0.016681431309746954,0.3818175489722534,0.1885746
1,3,0.024220070698560584,0.329785640838708,0.22739878
2,3,0.02703203369549311,0.0,0.22739878
3,3,0.02791274178762553,1.0,0.22795341
4,3,0.030638169117601366,0.1269333756715451,0.2296173
5,3,0.0,0.0013652876937242182,0.23017194
6,3,0.0023166383728656665,0.1790643722237452,0.2296173
7,3,0.17633013295799663,0.20845046863083622,0.22906267
8,3,0.40839923523810445,1.0,0.23627288
9,3,0.5973279153513708,0.2358829033391471,0.40099834
10,3,0.6929305368303377,0.20660459105710216,0.42262895
11,3,0.8164461268232236,0.9838218015676324,0.40599002
12,3,0.8247161188322769,0.6965383362560287,0.39156961
13,3,0.6775466149823386,0.02490063726733495,0.20133111
14,3,0.5877218264005826,0.07393891598750947,0.24348308
15,3,0.5806613724586881,0.3160962970662325,0.27565169
16,3,0.5201515452010642,0.33656986114728626,0.32501387
17,3,0.45047978055788973,0.10846248108523014,0.34941764
18,3,0.19501265653457775,0.045004556011611345,0.33388796
19,3,0.010356188855060943,1.0,0.33388796
20,3,0.0051784250427189165,1.0,0.30393788
21,3,0.0,1.0,0.29118136
22,3,0.02941733216416047,0.23754296772973985,0.23294509
23,3,0.02485127578487528,0.0,0.19855796
24,3,0.02129880192452418,0.5596169069227194,0.1885746
1,4,0.02475242189418815,0.5070248782277121,0.22739878
2,4,0.027984131685512042,0.31820996016441844,0.22739878
3,4,0.0262941654038533,0.09045417590224511,0.22795341
4,4,0.030035413770941308,0.6019113749362354,0.2296173
5,4,0.0,0.6142732768267843,0.23017194
6,4,0.00194090373492728,0.2407582494065053,0.2296173
7,4,0.1328054178520672,0.650897733389505,0.22906267
8,4,0.3590386709467097,0.920936373173442,0.23627288
9,4,0.474963955302452,0.30979705369721183,0.40099834
10,4,0.5643734429487404,0.2910990321572964,0.42262895
11,4,0.7266945265750917,0.25915148326886805,0.40599002
12,4,0.7877014975271426,0.27970383332115156,0.39156961
13,4,0.6758916512747019,0.4336475797794945,0.20133111
14,4,0.5651362140652076,0.45632955746370757,0.24348308
15,4,0.5441446327679066,0.17045957271715573,0.27565169
16,4,0.4457241777969993,0.19800891536518528,0.32501387
17,4,0.488611884596579,0.4525394108701273,0.34941764
18,4,0.24069268438535918,0.273668503732138,0.33388796
19,4,0.009563806143490065,1.0,0.33388796
20,4,0.002565682923201173,1.0,0.30393788
21,4,0.0,0.9990290915229266,0.29118136
22,4,0.028514919499169285,0.034586410575830305,0.23294509
23,4,0.024356512962249745,0.0,0.19855796
24,4,0.021074685165554625,0.0,0.1885746
1,5,0.019895118047537914,0.0,0.22739878
2,5,0.023009222940395768,0.16369342522746227,0.22739878
3,5,0.022498967603183706,0.0,0.22795341
4,5,0.02389156592175716,0.2234392925578809,0.2296173
5,5,0.0,0.0,0.23017194
6,5,0.03010671167995623,0.4726561463735829,0.2296173
7,5,0.17941852755083754,0.0,0.22906267
8,5,0.3979648777866,0.0,0.23627288
9,5,0.5834317307518835,0.0,0.40099834
10,5,0.7284451362259804,0.0,0.42262895
11,5,0.8349685104551335,0.0,0.40599002
12,5,0.872796048515844,0.03461064913030464,0.39156961
13,5,0.8451879115316502,0.16724695627223263,0.20133111
14,5,0.8588665573374843,0.0,0.24348308
15,5,0.7783513191233817,0.02870394047495719,0.27565169
16,5,0.6639811218077055,0.0,0.32501387
17,5,0.5095001697091952,0.16581219587637017,0.34941764
18,5,0.09797421773781201,0.16283927029781878,0.33388796
