hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.03385362095415448,0.0,0.18025513
2,1,0.035037283172685035,0.6440892070425839,0.17914587
3,1,0.03380710907735042,0.14157460886454734,0.17803661
4,1,0.03308773287209677,0.02410705833609981,0.17803661
5,1,0.0,0.0,0.17803661
6,1,0.011632714749343201,0.0,0.17581808
7,1,0.005924560533809092,0.0,0.19245702
8,1,0.12366523609973414,0.16443325336400272,0.19245702
9,1,0.22418647558019572,0.23373563328402144,0.37825846
10,1,0.2041247129870016,0.0690483055650352,0.40099834
11,1,0.5558306776903191,0.0,0.39933444
12,1,0.3212880059172167,0.4679082470021871,0.39267887
13,1,0.40429921898628923,0.07816018028907691,0.17748197
14,1,0.17921799892349927,0.0,0.25235718
15,1,0.06403042161098157,0.0,0.29284526
16,1,0.07735268083198654,0.0,0.31613977
17,1,0.1281921225728232,0.378438128796538,0.28951747
18,1,0.009352721920378042,0.7289517922137909,0.29339989
19,1,0.003891679458064151,0.3684364520482695,0.29617304
20,1,,0.48355298898736343,0.29062673
21,1,0.0,0.23104938644378353,0.26344981
22,1,0.03157254153748776,0.2333733260983167,0.22850804
23,1,0.02859901913072001,0.3501105948580431,0.19245702
24,1,0.026687292657700434,0.36064490198493376,0.1797005
1,2,0.02087742941474734,0.0,0.18025513
2,2,0.019668734215079114,0.13598773505120004,0.17914587
3,2,0.01813620483665708,0.2765670139526079,0.17803661
4,2,0.01815601245328787,0.1040074318169535,0.17803661
5,2,0.0,0.4927215876409196,0.17803661
6,2,0.0011654977983579869,0.3819929706253051,0.17581808
7,2,0.00651142858099335,0.0,0.19245702
8,2,0.03277792703225235,0.04128357877608341,0.19245702
9,2,0.1866708327381746,0.07195226910931014,0.37825846
10,2,0.417780527729435,0.051505376315773246,0.40099834
11,2,0.3936417371261659,0.0,0.39933444
12,2,0.1942918964923247,0.0,0.39267887
13,2,0.4900367121668803,0.0,0.17748197
14,2,0.14350032231319712,0.0,0.25235718
15,2,0.38342412713043655,0.43284570529664773,0.29284526
16,2,0.20614341181467516,0.32559497443037555,0.31613977
17,2,0.006606842011301438,0.7306850077541331,0.28951747
18,2,0.003305366232431392,0.8393969719706061,0.29339989
19,2,0.0032997723012218117,0.09524645650936728,0.29617304
20,2,0.0020711257245322285,0.3628693333263371,0.29062673
21,2,0.0,0.0,0.26344981
22,2,0.017713939317596007,0.05077890285886178,0.22850804
23,2,0.01650864733023635,0.18146800013540504,0.19245702
24,2,0.016051598935245697,0.21978046367925547,0.1797005
