hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.02291020210906703,0.5668177731829454,0.08929562
2,1,0.023520115553873115,0.4416982573222534,0.08763172
3,1,0.023332691587391867,0.7036885110016552,0.08707709
4,1,0.022503768804842002,0.7000914332395842,0.0854132
5,1,0.0,0.617789481706504,0.08374931
6,1,0.05124432673434273,0.8163399961188189,0.08319468
7,1,0.21633516879758075,0.5974157188129101,0.09373267
8,1,0.4032709969643591,0.6514386451998411,0.16139767
9,1,0.5781389270354979,0.17542695885570442,0.32224071
10,1,0.7220701951392813,0.2906080451027271,0.33000555
11,1,0.8261945881660726,0.11671700611428854,0.34054354
12,1,0.8815600364748122,0.0,0.33555186
13,1,0.8913252856119025,0.09429310576801972,0.1530782
14,1,0.8564837091965953,0.3105154887665049,0.19689407
15,1,0.7725723457979612,0.27573377168279717,0.21797005
16,1,0.6427318765949981,0.054521746447755114,0.22684415
17,1,0.4801229866730783,0.1159895079578772,0.2296173
18,1,0.2953903354180478,0.0,0.28341653
19,1,0.1191286227838959,0.0,0.29783694
20,1,0.010017943362193143,0.0,0.25679423
21,1,0.0,0.0,0.18469218
22,1,0.0283543627984319,0.036252139124768226,0.12756517
23,1,0.025542234917729313,0.14595570786596399,0.08264004
24,1,0.023713913867189733,0.1173800809694097,0.0765391
1,2,0.011431816464027678,0.0,0.08929562
2,2,0.01188217963402316,0.0,0.08763172
3,2,0.011596982012660175,0.0,0.08707709
4,2,0.011889063562176973,0.0,0.0854132
5,2,0.0,0.6091402384439045,0.08374931
6,2,0.034952652045925243,0.0,0.08319468
7,2,0.18490848848332453,0.0,0.09373267
8,2,0.36728538909961017,0.05029812802536226,0.16139767
9,2,0.5421736351233347,0.25094122244340766,0.32224071
10,2,0.6887116440086827,0.3581644399760374,0.33000555
11,2,0.7932605612954418,0.3179526422692849,0.34054354
12,2,0.8555851167519017,0.2951547428509157,0.33555186
13,2,0.8742662556110196,0.30909361078281034,0.1530782
14,2,0.8441085486193032,0.43179778202893937,0.19689407
15,2,0.767736796291888,0.5275371448946077,0.21797005
16,2,0.6499097992190974,0.3955512564645215,0.22684415
17,2,0.490085085222545,0.44788068097316275,0.2296173
18,2,0.31549911206785825,0.45082972451631936,0.28341653
19,2,0.14830817276319794,0.6180384683885131,0.29783694
20,2,0.018150460831636704,0.2739098767885942,0.25679423
21,2,0.0,0.25998523320607275,0.18469218
22,2,0.020748860402033206,0.0,0.12756517
23,2,0.015945587491775787,0.1943915609612436,0.08264004
24,2,0.014346641199692782,0.0,0.0765391
1,3,0.03012259168384752,0.6537742658711602,0.08929562
2,3,0.02991456152624252,1.0,0.08763172
3,3,0.0297692627903932,0.9698769104458478,0.08707709
4,3,0.02877363303852307,0.4209929951716466,0.0854132
5,3,0.0,0.5078685463855662,0.08374931
6,3,0.06606080189299852,1.0,0.08319468
7,3,0.2573797876319103,1.0,0.09373267
8,3,0.45673641607058574,1.0,0.16139767
9,3,0.6313621711363975,0.7626323866311988,0.32224071
10,3,0.752517981481017,0.659897597971747,0.33000555
11,3,0.8564408828068037,0.36541577396490793,0.34054354
12,3,0.9130057584452821,0.31109644403337894,0.33555186
13,3,0.9091044352942631,0.16485388073313778,0.1530782
14,3,0.8553534848230341,0.36998099060863476,0.19689407
15,3,0.7607928097188342,0.40865477499488945,0.21797005
