hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.016371056780945074,0.35809984092245445,0.12921038
2,1,0.014942478845468333,0.5178871026027576,0.12755384
3,1,0.015054695460152912,0.3209760544692715,0.12589729
4,1,0.014469723016229919,0.7011650454790004,0.12424075
5,1,0.0,0.23065122624834067,0.14356709
6,1,0.037297561425422364,0.481178712789397,0.146328
7,1,0.20242423445667482,0.0,0.14743236
8,1,0.3980614817328907,0.09167542507038601,0.18001104
9,1,0.5779819573583849,0.22343435544690432,0.25400331
10,1,0.5967508592028468,0.07497040066504669,0.25676422
11,1,0.5383281122286051,0.02823458549649539,0.25455549
12,1,0.6211732450781751,0.3069055300845793,0.25289895
13,1,0.7197210174332628,0.272370231043979,0.13473219
14,1,0.5865769496090942,0.6158927280551987,0.17117615
15,1,0.755482544726701,0.8028704811805017,0.2252899
16,1,0.5571734146175279,0.4575322970994401,0.24792932
17,1,0.3070780871283456,0.29658556305657674,0.1960243
18,1,0.22410545049077418,0.0,0.18498067
19,1,0.07421912289248228,0.3005265707780875,0.20099393
20,1,0.0024591012080796273,0.06908348334054344,0.20099393
21,1,0.0,0.24142974570548464,0.19326339
22,1,0.032090572170302895,0.4106688851419458,0.16510215
23,1,0.026891515041240013,0.19492431101614216,0.13197129
24,1,0.023328479762863095,0.03538025418033615,0.12921038
1,2,0.015016108405055063,0.3581899217170811,0.12921038
2,2,0.013888558092617475,0.09282117715989113,0.12755384
3,2,0.015014001262365736,0.14511648136088517,0.12589729
4,2,0.015669776737282898,0.2281387116538033,0.12424075
5,2,0.0,0.16361577258534177,0.14356709
6,2,0.0234481665646247,0.0,0.146328
7,2,0.17254157858317967,0.0,0.14743236
8,2,0.3690132326372038,0.0,0.18001104
9,2,0.5574584379940127,0.0,0.25400331
10,2,0.7136621974060894,0.0,0.25676422
11,2,0.8241549131930107,0.003886611222036615,0.25455549
12,2,0.8868492649987274,0.021956892677515365,0.25289895
13,2,0.8998857405836449,0.3765344452425289,0.13473219
14,2,0.8578005551103529,0.5774000312645227,0.17117615
15,2,0.7536639537042032,0.42156780610881245,0.2252899
16,2,0.3230652382141321,0.0,0.24792932
17,2,0.4079142706783207,0.0,0.1960243
18,2,0.29830704530471613,0.053313413226881594,0.18498067
19,2,0.12683050492621473,0.0,0.20099393
20,2,0.007804241140014969,0.1372564685987337,0.20099393
21,2,0.0,0.1311811834201178,0.19326339
22,2,0.019584218634846662,0.0,0.16510215
23,2,0.019263779718965757,0.0,0.13197129
24,2,0.01897593711664032,0.0,0.12921038
1,3,0.01125939666314596,0.05643493583880175,0.12921038
2,3,0.00944978702530953,0.0,0.12755384
3,3,0.008965557878139224,0.3463594976566416,0.12589729
4,3,0.00895212936690141,0.5315797137401423,0.12424075
5,3,0.0,0.14149324938516558,0.14356709
6,3,0.049975954822037656,0.20812442108224516,0.146328
7,3,0.24749994357258498,0.19187217753058908,0.14743236
8,3,0.45583697262287665,0.008000635038356593,0.18001104
9,3,0.6354947091223133,0.0,0.25400331
10,3,0.582937946073257,0.0,0.25676422
11,3,0.2178433310238241,0.0,0.25455549
12,3,0.6469117426949955,0.08417541578283876,0.25289895
13,3,0.383998141102747,0.5592629050451726,0.13473219
14,3,0.7473146266729678,0.22765177949334345,0.17117615
15,3,0.5850477941714554,0.5082960015696429,0.2252899
16,3,0.4751334590027044,0.286301420138233,0.24792932
17,3,0.41670199754181436,0.07388999776069242,0.1960243
18,3,0.12371908894259734,0.09963260921889036,0.18498067
19,3,0.06221497879950772,0.24411203495450026,0.20099393
20,3,0.0022478332327205705,0.026337509076055424,0.20099393
21,3,0.0,0.007596355454079498,0.19326339
22,3,0.018092591892886218,0.10442404207041282,0.16510215
23,3,0.01626364231862534,0.2722768124874347,0.13197129
24,3,0.014971332593530982,0.1417086956521739,0.12921038
1,4,0.013416893458007683,0.5898091312894485,0.12921038
2,4,0.009510272216154329,0.4563155850380916,0.12755384
3,4,0.00924760254428665,0.5070022451720542,0.12589729
4,4,0.008906574765228338,0.5048316363170937,0.12424075
5,4,0.0,0.5604679862478276,0.14356709
6,4,0.040075674379196034,0.637753906286205,0.146328
7,4,0.2112042738309344,0.3434400508993242,0.14743236
8,4,0.408740848011149,0.16764984307157527,0.18001104
9,4,0.5876068551400762,0.015664143980449175,0.25400331
