hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.02050091048204973,0.10058823001757342,0.12921038
2,1,0.018470297421110973,0.2793154194547609,0.12921038
3,1,0.016187562309898876,0.03974504273098717,0.12700166
4,1,0.01542904151694349,0.0,0.12479293
5,1,0.0,0.0,0.12368857
6,1,0.041852464718125336,0.41798706607943775,0.12147985
7,1,0.20196958335342768,0.7511147737633926,0.1198233
8,1,0.39568508899105687,0.0,0.16344561
9,1,0.5665019472427841,0.0,0.25179459
10,1,0.6566560196229068,0.3302883095642639,0.25676422
11,1,0.5552368913690162,0.346262013357572,0.25786858
12,1,0.3128640173629348,0.21978535144362632,0.25565986
13,1,0.12062472635540496,0.5630702103877595,0.13859746
14,1,0.07715679748029872,0.5036493744135967,0.17614578
15,1,0.23672342414774333,0.2931120556347475,0.18166759
16,1,0.5450290061095145,0.25407878656658506,0.210381
17,1,0.22461893683662226,0.0,0.24075097
18,1,0.06454127918909924,0.19392419838536512,0.22584208
19,1,0.04976841986888387,0.19249842137751888,0.2252899
20,1,0.0032377206878353034,0.22171415676660072,0.21424627
21,1,0.0,0.44631196292558917,0.18166759
22,1,0.027957068778180136,0.5674383105620546,0.146328
23,1,0.02272745480660954,0.01993785541752232,0.13914964
24,1,0.019662655864876567,0.2774732881304172,0.13252347
1,2,0.018801635445499072,0.0,0.12921038
2,2,0.018067936117130087,0.0,0.12921038
3,2,0.016631953318422703,0.11626881059546426,0.12700166
4,2,0.01627017280969557,0.0,0.12479293
5,2,0.0,0.0,0.12368857
6,2,0.01947841905449413,0.0,0.12147985
7,2,0.17124571912458733,0.0,0.1198233
8,2,0.31294047703307853,0.0,0.16344561
9,2,0.1745718453258346,0.25104578484593665,0.25179459
10,2,0.02675339223853207,0.9634378172673391,0.25676422
11,2,0.031634024865890474,0.20140764922783413,0.25786858
12,2,0.1482242045885935,0.2158672725120952,0.25565986
13,2,0.48334168932603944,0.43003130703313436,0.13859746
14,2,0.5780480234598132,0.17439318236197843,0.17614578
15,2,0.6167145844637484,0.22257420907984143,0.18166759
16,2,0.3860092989130154,0.14115891127879698,0.210381
17,2,0.20212534556675965,0.6029978899677234,0.24075097
18,2,0.22017931872463567,0.0,0.22584208
19,2,0.07410327747496505,0.22048457786258988,0.2252899
20,2,0.008155271175677426,0.16993718990933035,0.21424627
21,2,0.0,0.18239518121675077,0.18166759
22,2,0.017973071037945907,0.5663218082912921,0.146328
23,2,0.015557310216663086,0.3430788183494457,0.13914964
24,2,0.015357700811883663,0.204841761852367,0.13252347
1,3,0.013817260265003078,0.4188127885358101,0.12921038
2,3,0.012697732791143472,0.36557214780175346,0.12921038
3,3,0.010750803311292363,0.5953224137357095,0.12700166
4,3,0.009389497953854268,0.044580195764755436,0.12479293
5,3,0.0,0.7809260222109051,0.12368857
6,3,0.0513445709035763,0.24107771680301404,0.12147985
7,3,0.24711955696857718,0.5495238748878929,0.1198233
8,3,0.4544586508795172,0.8023484119592268,0.16344561
9,3,0.634813238270472,0.0,0.25179459
10,3,0.7476957637043078,0.5752749450114776,0.25676422
11,3,0.6019442103442207,0.8924875866873204,0.25786858
12,3,0.34938967854564745,1.0,0.25565986
13,3,0.10310078908675673,0.24253854293781876,0.13859746
14,3,0.07130182362740702,0.16298625833140457,0.17614578
15,3,0.10299805272913927,0.030866981996763753,0.18166759
16,3,0.3916186954018434,0.20129183552390845,0.210381
17,3,0.280821780286905,0.5863074834919013,0.24075097
18,3,0.06326019140908627,0.2607797014934119,0.22584208
19,3,0.02048930260212386,0.17180303044833864,0.2252899
20,3,0.0010152557758432341,0.21815133658191446,0.21424627
21,3,0.0,0.27603410095619807,0.18166759
22,3,0.019610084453814958,0.19153038409649117,0.146328
23,3,0.015691062967469988,0.11098603611939487,0.13914964
24,3,0.014024207112253443,0.13543077735716935,0.13252347
1,4,0.0134168220018243,0.7031106713277747,0.12921038
2,4,0.01205297296759625,0.8960973094108114,0.12921038
3,4,0.010284754306015366,0.7090782608695653,0.12700166
4,4,0.009472055699612599,0.6329326524005173,0.12479293
5,4,0.0,0.7181572011362143,0.12368857
6,4,0.040983752061513716,0.5616482789287365,0.12147985
7,4,0.21091521899009538,0.07705571394489578,0.1198233
8,4,0.4051535015352687,0.3666066859800468,0.16344561
9,4,0.5808956232614145,0.0,0.25179459
10,4,0.7167747017209477,0.5949009106615505,0.25676422
11,4,0.6227427572128493,0.0,0.25786858
12,4,0.40403410600950296,0.0,0.25565986
13,4,0.09169963444244171,0.39719976108790045,0.13859746
14,4,0.11176051703367355,0.0,0.17614578
15,4,0.10765890667034249,0.0,0.18166759
16,4,0.42463730990091864,0.22232501737323726,0.210381
17,4,0.2982500357293993,0.45347974229259636,0.24075097
18,4,0.0342981873845285,0.19932081837409593,0.22584208
19,4,0.013929113890049138,0.02544811481363693,0.2252899
20,4,0.0004715774621174382,0.37132105833710327,0.21424627
21,4,0.0,0.401704887294972,0.18166759
22,4,0.019182370440211424,0.3958863780428202,0.146328
23,4,0.015341411734171988,0.4907670612735341,0.13914964
24,4,0.01391026295658965,0.4706095516735563,0.13252347
1,5,0.017126292373991495,0.45500378942971326,0.12921038
2,5,0.015926464510689676,0.7027078141567881,0.12921038
3,5,0.014712637422584942,0.382264321574095,0.12700166
4,5,0.015336353903749192,0.8372228097973684,0.12479293
5,5,0.0,1.0,0.12368857
6,5,0.03812689562765149,0.8257256279828372,0.12147985
7,5,0.19771069205271707,0.7883320866683374,0.1198233
8,5,0.3973595027746061,0.7598001182065267,0.16344561
9,5,0.5730429245171313,0.47236033816733525,0.25179459
10,5,0.7205159879450047,0.8861466017761783,0.25676422
11,5,0.6001066936343645,1.0,0.25786858
12,5,0.5496526541099094,1.0,0.25565986
13,5,0.08958207312419456,1.0,0.13859746
14,5,0.1502088427463571,0.8464931795775857,0.17614578
15,5,0.5789689246741913,0.2776907816507976,0.18166759
16,5,0.3363487001064038,0.0,0.210381
17,5,0.07795535087029798,0.6737349124369849,0.24075097
18,5,0.06504061577589158,0.021920414941129597,0.22584208
19,5,0.03968371083523662,0.4337684503112842,0.2252899
20,5,0.005038441581230308,0.4352418064372502,0.21424627
21,5,0.0,0.3399213113126227,0.18166759
22,5,0.018171763239517094,0.19409593322653476,0.146328
23,5,0.014350155612118713,0.11423510933449181,0.13914964
24,5,0.013170493001397773,0.4219333801385253,0.13252347
1,6,0.01745171853737949,0.822943653658443,0.12921038
2,6,0.016701383925698254,0.1443537295191369,0.12921038
3,6,0.015499324716061823,0.20027711559708866,0.12700166
4,6,0.015281646394931962,0.15443873480837714,0.12479293
5,6,0.0,0.11429484449903488,0.12368857
6,6,0.02768457014712111,0.003115065048480195,0.12147985
7,6,0.21218375370211226,0.0,0.1198233
8,6,0.39703057034135997,0.0689241219037834,0.16344561
9,6,0.36303481295757356,0.5918012701873074,0.25179459
10,6,0.17086496658101827,0.6293756653828331,0.25676422
11,6,0.07912971208752048,1.0,0.25786858
12,6,0.07297646600135109,1.0,0.25565986
13,6,0.25711567017368775,0.34730450542237457,0.13859746
14,6,0.7777938945116362,0.6501727428704234,0.17614578
15,6,0.7194280018649547,0.5528320564286583,0.18166759
16,6,0.34278770180584983,0.46165870123361213,0.210381
17,6,0.21530556462679784,0.6815458264161459,0.24075097
18,6,0.23590095821168178,0.6903562253800338,0.22584208
19,6,0.0871977126615352,0.6858152649014081,0.2252899
20,6,0.005821336546475314,0.6122222344672388,0.21424627
21,6,0.0,0.7890459447325544,0.18166759
22,6,0.01819729984084139,1.0,0.146328
23,6,0.015392348302523513,0.638313057567186,0.13914964
24,6,0.015014531894435844,0.5478513859696378,0.13252347
1,7,0.015395054379010337,0.00751929647603229,0.12921038
2,7,0.015970259380780553,0.0,0.12921038
3,7,0.014860655671072179,0.0,0.12700166
4,7,0.01444095865767835,0.8754525431829281,0.12479293
5,7,0.0,0.820563559101828,0.12368857
6,7,0.03751795853307008,0.814635406902525,0.12147985
