hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.03670173346232254,0.3370542344832467,0.08596783
2,1,0.038311884496093185,0.49614982128156704,0.08430394
3,1,0.03811288830948873,0.4490142662342599,0.08042152
4,1,0.03688201999942602,0.4923708433127799,0.07875763
5,1,0.0,0.4431081866860086,0.08042152
6,1,0.051558766161771505,0.5179775317706319,0.08097615
7,1,0.18661044182024822,0.5535765689000417,0.10205214
8,1,0.3781093291662705,0.5856335143280674,0.20743206
9,1,0.563405135706163,0.09791741064387288,0.35718247
10,1,0.6615651441614478,0.08234679308231327,0.33610649
11,1,0.629361753080971,0.3741522715155075,0.30671104
12,1,0.48932644764684285,0.4010991001311069,0.27509706
13,1,0.19681576567962103,0.052541115727902314,0.13754853
14,1,0.08551699403223063,0.1645446068884328,0.213533
15,1,0.07899569977913169,0.4124793939251696,0.2651137
16,1,0.0292579396648468,0.3310938800541837,0.2739878
17,1,0.02853460027208092,0.40877494313609153,0.26234054
18,1,0.023549547507740076,0.4244482070620008,0.26123128
19,1,0.01234034444024199,0.42378573144787207,0.26788686
20,1,0.0017733192835369272,0.6038526588504449,0.28785358
21,1,0.0,0.6682731796356924,0.26012202
22,1,0.03991886364859763,0.3174961136460601,0.17748197
23,1,0.04019641575457245,0.6203647481290424,0.12201886
24,1,0.04007427719593374,0.3643625410740482,0.11647255
1,2,0.025444686831942474,0.20812420869630466,0.08596783
2,2,0.026704717403663765,0.2209526117469632,0.08430394
3,2,0.027319259867357736,0.24533952261075181,0.08042152
4,2,0.027133266325481926,0.045275972394929934,0.07875763
5,2,0.0,0.2283022686603495,0.08042152
6,2,0.037872703285207664,0.25540333665667064,0.08097615
7,2,0.1896905291249375,0.1758657447311238,0.10205214
8,2,0.372292094430437,0.2802397709010053,0.20743206
9,2,0.5178782825722924,0.24142618709478028,0.35718247
10,2,0.6364701745240893,0.2606082202831118,0.33610649
11,2,0.7186992464090812,0.4531027807393296,0.30671104
12,2,0.8251105940221193,0.41517552052798046,0.27509706
13,2,0.8820714690760465,0.21314153670229855,0.13754853
14,2,0.755630342935225,0.34649017723213243,0.213533
15,2,0.5365097067575664,0.25697205953511176,0.2651137
16,2,0.5711023317410584,0.36984455589447085,0.2739878
17,2,0.42451445654579073,0.42051890667013764,0.26234054
18,2,0.18735328792396144,0.26216229866458507,0.26123128
19,2,0.07722787107617826,0.23137746979594476,0.26788686
20,2,0.008856720139973347,0.35863507415869866,0.28785358
21,2,0.0,0.20146757970937146,0.26012202
22,2,0.03217290361109401,0.4951231965402635,0.17748197
23,2,0.03179606824413138,0.3635181594582893,0.12201886
24,2,0.03162650105232361,0.04373368023674238,0.11647255
1,3,0.029612673341997058,0.0,0.08596783
2,3,0.030033496545208645,0.0,0.08430394
3,3,0.02904306123766692,0.08875657163162554,0.08042152
4,3,0.028978323746848094,0.13821177385485367,0.07875763
5,3,0.0,0.335278892500106,0.08042152
6,3,0.05888493845724432,0.29530236366291335,0.08097615
7,3,0.17972449116970518,0.11886654856698828,0.10205214
8,3,0.2287702288270862,0.24025879630506267,0.20743206
9,3,0.27884022946412323,0.28799851431153006,0.35718247
10,3,0.41137627378831665,0.2581866296764649,0.33610649
11,3,0.44601370632949433,0.47914291935671116,0.30671104
12,3,0.4973255531831654,0.42387619449270236,0.27509706
13,3,0.4274045418693917,0.28784629609121376,0.13754853
14,3,0.15928187255197557,0.4404844569129476,0.213533
15,3,0.08902551124969532,0.24620167824820866,0.2651137
16,3,0.12178850236303364,0.2583719449402673,0.2739878
17,3,0.06898896919171715,0.3831950798343566,0.26234054
18,3,0.03319492565770656,0.34763924409443986,0.26123128
19,3,0.012789204415850627,0.33016320963984963,0.26788686
20,3,0.0012663037462232395,0.2065356700979621,0.28785358
21,3,0.0,0.14067003234679493,0.26012202
22,3,0.03356801148725313,0.30691377581621576,0.17748197
23,3,0.0333427979270348,0.5045973698575988,0.12201886
24,3,0.03312796824498205,0.36822654819350725,0.11647255
1,4,0.03052818300538578,0.21184021527967237,0.08596783
2,4,0.02982438085841359,0.2731029853545351,0.08430394
3,4,0.030004445191483823,0.0751321860515225,0.08042152
4,4,0.029803172738127215,0.5719303010678578,0.07875763
5,4,0.0,0.46759374182896624,0.08042152
6,4,0.05153869732361646,0.290265890818696,0.08097615
7,4,0.16351678965001246,0.2656480064942603,0.10205214
8,4,0.19328677883907647,0.6101329601783473,0.20743206
9,4,0.20387731058340497,0.2973248651945961,0.35718247
10,4,0.313121530125968,0.23405971014455534,0.33610649
11,4,0.42949010164627266,0.2003210992433084,0.30671104
12,4,0.414925496775751,0.2663711323055629,0.27509706
13,4,0.30260064730464736,0.30571896096180967,0.13754853
14,4,0.11619775488231521,0.36750973142199755,0.213533
15,4,0.17397534692159303,0.40704545787679935,0.2651137
16,4,0.10359088520754658,0.39207092102696295,0.2739878
17,4,0.08967980425256128,0.4701424996140801,0.26234054
18,4,0.038586769602899945,0.4172292953232179,0.26123128
19,4,0.01809905134334049,0.315204767861081,0.26788686
20,4,0.0011690188509473726,0.27142926995797195,0.28785358
21,4,0.0,0.3037992903066944,0.26012202
22,4,0.03350896230024123,0.0,0.17748197
23,4,0.033152510012202555,0.48546102111473405,0.12201886
24,4,0.03294546320751572,0.17330830651904397,0.11647255
1,5,0.024487760365509738,0.31966306001089373,0.08596783
2,5,0.026501151425923162,0.33481904166967774,0.08430394
3,5,0.02729748975328148,0.3926655084200807,0.08042152
4,5,0.027546945088503062,0.5602800006300619,0.07875763
5,5,0.0,0.6466633084862958,0.08042152
6,5,0.05325830892254874,0.3868133626186919,0.08097615
7,5,0.2146869454881885,0.36381452816089455,0.10205214
8,5,0.40262787476400996,0.4575067543689962,0.20743206
9,5,0.5839684333196368,0.49433552450020846,0.35718247
10,5,0.7498028311431371,0.6194767949953731,0.33610649
11,5,0.8043473831193613,0.18706126495994793,0.30671104
12,5,0.7579863857367954,0.20348032982782874,0.27509706
13,5,0.8215796175470774,0.07130478582011036,0.13754853
14,5,0.6024107617471088,0.15141508271864107,0.213533
15,5,0.5374501591045558,0.10047888141297596,0.2651137
16,5,0.4815132292044616,0.31703878263982255,0.2739878
17,5,0.2470699304660515,0.2541157929421595,0.26234054
18,5,0.09122693879735755,0.0,0.26123128
19,5,0.013474709638673189,0.16374351616280514,0.26788686
20,5,0.001131356908383737,0.12290729066218051,0.28785358
21,5,0.0,0.0,0.26012202
22,5,0.03255477262567169,0.0,0.17748197
23,5,0.03281984492317537,0.03400746213189161,0.12201886
24,5,0.03303653361578632,0.0,0.11647255
1,6,0.024951238616221026,0.3473765740395898,0.08596783
2,6,0.027128930892535347,0.24972550628715812,0.08430394
3,6,0.026749326195426925,0.0,0.08042152
4,6,0.026749795399544314,0.0,0.07875763
5,6,0.0,0.0,0.08042152
6,6,0.05344577286357087,0.0,0.08097615
7,6,0.2321210764482274,0.0,0.10205214
8,6,0.4278676289186886,0.0,0.20743206
9,6,0.604148192960136,0.0,0.35718247
10,6,0.7281990139014318,0.3580678826702333,0.33610649
11,6,0.8017015226329134,0.649419320498187,0.30671104
12,6,0.8461190079843247,0.40077484656999923,0.27509706
13,6,0.9093321993828722,0.4201203849279245,0.13754853
14,6,0.8909795468371475,0.4712371640262246,0.213533
15,6,0.8012355934347443,0.3991701612073621,0.2651137
16,6,0.6822973209436596,0.495086643945689,0.2739878
17,6,0.45308177575281056,0.5487628262924547,0.26234054
18,6,0.20766831391150967,0.3825230587569068,0.26123128
19,6,0.07589303032522457,0.23553835471272908,0.26788686
20,6,0.013784534357240804,0.34836635178217173,0.28785358
21,6,0.0,0.3269831319541138,0.26012202
22,6,0.03167912714198889,0.0746233565391275,0.17748197
23,6,0.03043921634738296,0.23850977745414959,0.12201886
24,6,0.031122459573074537,0.12414665259697158,0.11647255
1,7,0.025524868099232233,0.0,0.08596783
2,7,0.028040672843812838,0.0,0.08430394
3,7,0.028554147956840945,0.0,0.08042152
4,7,0.027945774614664694,0.053008335906587774,0.07875763
5,7,0.0,0.024470757800482027,0.08042152
6,7,0.04246672565361227,0.09520028154044438,0.08097615
7,7,0.1979486360845298,0.21069544203864882,0.10205214
8,7,0.4033896781560023,0.3932636576685,0.20743206
9,7,0.5947797836053371,0.31102080577815155,0.35718247
10,7,0.7127375054511326,0.537140746126635,0.33610649
11,7,0.7607225831425145,0.45616641214573106,0.30671104
12,7,0.7921127869998313,0.49951520338223276,0.27509706
13,7,0.7616652420866158,0.39202676045384705,0.13754853
14,7,0.7002203573197041,0.36059719653398803,0.213533
15,7,0.47588218171367025,0.29924415717786146,0.2651137
16,7,0.30961003377782903,0.3305907212877414,0.2739878
17,7,0.11770240465949146,0.28565939775054444,0.26234054
18,7,0.0430106818388566,0.28736702499075245,0.26123128
19,7,0.006088914952915928,0.10395475865615536,0.26788686
20,7,0.001572098842541184,0.0,0.28785358
21,7,0.0,0.1694465667434064,0.26012202
22,7,0.03288118596408859,0.18262433371699793,0.17748197
23,7,0.03288078374719554,0.0,0.12201886
24,7,0.03322029515321487,0.0,0.11647255
1,8,0.03041098225116189,0.17268918243970957,0.08596783
2,8,0.031484371730719815,0.16774304680486868,0.08430394
3,8,0.030480028784455535,0.19012610901223495,0.08042152
4,8,0.029511095905030454,0.21141499397583613,0.07875763
5,8,0.0,0.1852624448140265,0.08042152
6,8,0.03621723993229001,0.4170674429571173,0.08097615
7,8,0.13376253914283315,0.21100214807663759,0.10205214
8,8,0.18983909548382377,0.2382734895364867,0.20743206
9,8,0.23179436105659962,0.2662624352248629,0.35718247
10,8,0.28039786620398527,0.3193829751507271,0.33610649
11,8,0.2673396772137102,0.5426802414463169,0.30671104
12,8,0.33772210738113845,0.4278234901371626,0.27509706
13,8,0.23899953701201737,0.10139607986769089,0.13754853
14,8,0.17972029783804835,0.43781263105077534,0.213533
15,8,0.2038907594574871,0.4981309112621296,0.2651137
16,8,0.18737569336784374,0.366456941955553,0.2739878
17,8,0.15351670200320625,0.4297132817535994,0.26234054
18,8,0.07277842692312728,0.5387405527923361,0.26123128
19,8,0.026769144293769403,0.4602726231195788,0.26788686
20,8,0.003399728719031709,0.60022668734759,0.28785358
21,8,0.0,0.38769046550913505,0.26012202
22,8,0.03429350661753921,0.27785166236740894,0.17748197
23,8,0.035137820795808745,0.7548194890608955,0.12201886
24,8,0.03507912857814555,0.41240736460979716,0.11647255
1,9,0.033078192525200625,0.0,0.08596783
2,9,0.03496610094319051,0.14489609267501805,0.08430394
3,9,0.03438886254938313,0.11926548566258409,0.08042152
4,9,0.033222857369171625,0.04628333622442802,0.07875763
5,9,0.0,0.05996186370667382,0.08042152
6,9,0.03491098035524997,0.0,0.08097615
7,9,0.1730123576498487,0.04994848727706763,0.10205214
8,9,0.34387425097594526,0.6942025677965202,0.20743206
9,9,0.45986972805331783,0.28569996988524166,0.35718247
10,9,0.4615837950640828,0.0,0.33610649
11,9,0.5453504363969393,0.047550206069088795,0.30671104
12,9,0.6048101000255336,0.09374020899518984,0.27509706
13,9,0.38417832142527614,0.28087784293981444,0.13754853
14,9,0.2465256010268891,0.27019277943042364,0.213533
15,9,0.20890802410003215,0.4923538301323875,0.2651137
16,9,0.06869140952920956,0.4744350192367401,0.2739878
17,9,0.039893443098910755,0.25701663035089284,0.26234054
18,9,0.057597978893545905,0.5881695598600184,0.26123128
19,9,0.04444527240139892,0.5884922751763455,0.26788686
20,9,0.005908600412012016,0.6079704081807649,0.28785358
21,9,0.0,0.45120992540347554,0.26012202
22,9,0.035219591466969645,0.34760782406610935,0.17748197
23,9,0.03513933862298381,0.3413222876666347,0.12201886
24,9,0.03538263979896415,0.14598141169932818,0.11647255
1,10,0.026885339102952096,0.3597106276241803,0.08596783
2,10,0.028419951500711686,0.7628968950906921,0.08430394
3,10,0.029298400551180787,0.665008581552795,0.08042152
4,10,0.03007262900433825,0.3201117760586985,0.07875763
5,10,0.0,0.36930042201533547,0.08042152
6,10,0.04970117080522941,0.35506398427034946,0.08097615
7,10,0.22196912427425788,0.3437341069267586,0.10205214
8,10,0.42119293300582045,0.3910948517430527,0.20743206
9,10,0.6043533835080268,0.3688172554868462,0.35718247
10,10,0.7234082391812422,0.3651212461637366,0.33610649
11,10,0.8140072106210731,0.6205706569369941,0.30671104
12,10,0.8861895372636253,0.5351869869969367,0.27509706
13,10,0.9346483302554579,0.4555327068242784,0.13754853
14,10,0.8994317521929273,0.6645202127154917,0.213533
15,10,0.7074505944518761,0.6524136447415101,0.2651137
16,10,0.6078741080717994,0.6653372825146774,0.2739878
17,10,0.3773903481427483,0.6800426256517901,0.26234054
18,10,0.14071709394415177,0.3271603748875189,0.26123128
19,10,0.047112836139686164,0.4814608376219384,0.26788686
20,10,0.012276629085066382,0.38778347425758913,0.28785358
21,10,0.0,0.4871380836205916,0.26012202
22,10,0.03477241122442759,0.23753428093943857,0.17748197
23,10,0.03492719425194311,0.45716835057018057,0.12201886
24,10,0.03501545418577472,0.4445801332880787,0.11647255
1,11,0.03079403588832562,0.5383631361613503,0.08596783
2,11,0.03128220461031687,0.7130605849695182,0.08430394
3,11,0.030155304343884092,0.710001500468017,0.08042152
4,11,0.029335322264624205,0.8517491466546389,0.07875763
5,11,0.0,0.39757616896172504,0.08042152
6,11,0.039931533801439,0.4326178409081819,0.08097615
7,11,0.15179958204439603,0.7202782627307535,0.10205214
8,11,0.22639010948131552,0.48048513967458184,0.20743206
9,11,0.33836376771719673,0.5722878372996654,0.35718247
10,11,0.43012357640639803,0.5688965831951439,0.33610649
11,11,0.3681119228755838,0.4869480221848949,0.30671104
12,11,0.36072137975260327,0.5104427833761072,0.27509706
13,11,0.32337529662107056,0.5394456692975875,0.13754853
14,11,0.15279826537359512,0.6037304324988593,0.213533
15,11,0.1094068031962279,0.514656556061368,0.2651137
16,11,0.10648899025119295,0.4923228744242303,0.2739878
17,11,0.12420603916912475,0.6197367270260546,0.26234054
18,11,0.06864642187376285,0.40898919448612603,0.26123128
19,11,0.02161743154338045,0.49554056143858,0.26788686
20,11,0.002790176532919654,0.4777744519531149,0.28785358
21,11,0.0,0.40412784672727886,0.26012202
22,11,0.034173162208985065,0.6028692473125643,0.17748197
23,11,0.03508624415702973,0.5065374303091177,0.12201886
24,11,0.03491704647875939,0.4309495298291118,0.11647255
1,12,0.023998607498938073,0.20024416531061207,0.08596783
2,12,0.02412437319772564,0.29943805885626207,0.08430394
3,12,0.0250474341059514,0.2714399989110248,0.08042152
4,12,0.02571863184041413,0.1953444540553565,0.07875763
